#{"t_start": 1670331631.740898, "env_id": null}
r,l,t
0.015613,137,1459.031359
0.062264,1001,1469.048151
0.071108,354,1471.730104
0.285306,185,1473.398921
0.025624,294,1475.691146
0,369,1478.464488
0,210,1480.220916
0.020796,901,1486.472743
0.078737,690,1491.385177
0.035308,1001,1501.824
0.053599,1001,1508.669825
0,430,1512.193892
0,254,1514.314208
0.055354,356,1517.326024
0.260834,1001,1524.921915
0.392894,124,1526.256305
0.002693,156,1531.341303
0.005916,100,1532.573155
0.135588,1001,1540.055388
0.077851,1001,1547.274696
0.048346,481,1550.996813
0.067886,468,1554.88293
0.005438,179,1556.63492
0.035847,559,1560.877055
0.01911,1001,1571.458643
0.017377,1001,1578.997655
0.029524,665,1584.134831
0,268,1586.565136
0,436,1589.95649
0.083726,79,1590.960716
0.044632,1001,1601.729468
0,376,1604.969269
0.052326,130,1606.315637
0,1001,1613.604879
0.126442,208,1615.480914
0,159,1617.033109
0.127635,1001,1624.272533
0.01946,814,1630.635038
0.113001,210,1632.654588
0.003131,87,1633.686271
0.000429,191,1638.934577
0.037775,1001,1646.127927
0.083308,191,1647.856262
0.001782,1001,1655.257961
0.229121,1001,1662.63579
0.042762,924,1672.675479
0.264027,769,1678.487954
0.003362,95,1679.625346
0.023958,510,1683.947632
0.128759,298,1686.489733
0.043596,286,1688.840109
0.067209,464,1692.350848
0,286,1694.794104
0.021007,1001,1702.073582
0.000831,342,1708.77333
0.061909,357,1711.870017
0.150468,827,1718.478018
0.280191,778,1724.333432
0.005534,333,1727.183893
0.047582,292,1729.807222
0.191679,747,1735.274664
0.06414,1001,1745.816229
0.058616,1001,1753.450674
0.042585,578,1757.942007
0,43,1758.76681
0.100032,179,1760.646899
0.005129,426,1764.009209
0.158869,434,1767.416184
0.176816,339,1770.313279
0.084567,674,1775.26299
0.056638,705,1783.571206
0.090212,82,1784.495066
0.109048,728,1789.635423
0.197682,1001,1796.376796
0.112058,627,1800.683637
0,89,1801.685847
0.033952,497,1805.285995
0.147895,1001,1815.917554
0.030552,528,1819.854107
0.857584,473,1823.721726
0.083669,204,1825.631801
0.027327,722,1830.830091
0.254038,1001,1837.464099
0.028474,119,1838.599797
0,363,1841.497659
0.008905,466,1848.311371
0.042938,475,1851.81166
0.100437,1001,1858.969557
0.019991,493,1862.556577
0.045834,310,1864.940277
0.006023,715,1870.34075
0.462372,810,1879.018105
0.018666,338,1881.624236
0.007714,1001,1889.011592
0.447724,695,1894.838232
0.101834,994,1901.872828
0.04592,156,1903.373516
0.017562,286,1905.876216
0.056007,590,1913.642867
0.205716,687,1918.857469
0.046445,262,1921.008138
0.527658,486,1924.513781
0.206401,622,1929.003275
0.126885,539,1932.992619
0.041457,669,1937.83443
0.355317,1001,1947.729072
0.336039,1001,1954.941468
0.089347,364,1957.753244
0.08993,325,1960.368405
0.577027,1001,1967.470175
0.046313,1001,1974.286539
0.055341,893,1983.813824
0.199916,869,1989.908031
0.036438,170,1991.38395
0.035894,327,1994.017625
0.093772,180,1995.694066
0.073312,1001,2002.80155
0.257513,1001,2012.86517
0.007888,360,2015.619305
0.092998,1001,2022.950225
0.048248,84,2023.984176
0.026923,427,2027.231072
0.033623,239,2029.397492
0.138692,262,2031.615751
0.233011,1001,2038.590119
0.108054,428,2041.846934
0.142368,1001,2052.096107
0.160425,678,2056.984453
0.114457,565,2061.158685
0.026413,441,2064.73016
0.320967,218,2066.701768
0.135192,772,2072.188353
0.065727,204,2073.924911
0.268638,775,2082.465889
0.307432,300,2084.815433
0.277532,237,2086.823754
0.065523,548,2090.797276
0.328982,960,2097.473877
0.09957,485,2101.241336
0.039997,299,2104.010679
0.016859,534,2107.971169
0.079812,566,2115.218484
0.012178,432,2118.525527
0.404672,1001,2125.573907
0.014552,249,2127.664852
0,91,2128.780139
0.272325,498,2132.401883
0.031726,83,2133.417243
0.258863,493,2137.02387
0.189684,684,2141.917878
0,95,2143.014501
0.216039,1001,2153.82688
0.39418,402,2156.775008
0.103437,1001,2164.402629
0.042609,144,2165.972338
0.088077,602,2170.691315
0.142835,360,2173.752636
0.393996,975,2184.964278
0.169045,652,2189.802152
0.087213,252,2192.009725
0.068666,1001,2199.695122
0.049704,184,2201.566281
0.013363,1001,2209.051686
0.084102,204,2210.906301
0,334,2213.754688
0.335957,509,2221.388648
0.007506,1001,2228.680785
0.435091,520,2232.894515
0.437317,394,2236.324205
0.03287,688,2241.818324
0.126285,459,2245.50968
0.256664,1001,2257.014693
0.033057,47,2257.813619
0.042699,597,2262.364484
0.459292,353,2265.212564
0.139043,672,2270.333069
0.145651,430,2273.729379
0.06872,133,2275.179746
0.451386,701,2280.732821
0.136387,170,2282.479336
0,57,2283.37047
0.064893,445,2286.878587
0.257505,538,2294.593589
0.250128,880,2301.066717
0.027176,539,2305.420837
0.18293,997,2312.703667
0.871424,1001,2320.727996
0.037791,895,2330.916173
0.025832,243,2333.147481
0.027822,231,2335.399614
0.062204,401,2338.651978
0.111053,189,2340.46923
0.219105,1001,2347.67392
0.235822,132,2349.016356
0.113034,1001,2356.145371
0.067314,276,2358.340654
0.199832,237,2363.472932
0.077633,245,2365.48873
0.08284,1001,2372.384864
0.024239,530,2376.224457
0.012906,644,2380.721999
0.220237,1001,2388.146006
0.428987,667,2396.98876
0.898432,1001,2404.286648
0.215966,1001,2411.766296
0.032821,669,2417.191968
0,105,2418.392975
0.100683,606,2422.954903
0.259818,756,2432.087461
0.349892,1001,2440.053923
0.22101,892,2447.032317
0.663673,553,2451.087656
0.41778,637,2456.031409
1.01078,1001,2466.29923
0.016602,899,2473.032912
0.202432,323,2475.770975
0.03892,471,2479.615431
0.333663,1001,2487.230654
0.296673,1001,2494.352561
0.210976,488,2501.957405
0.15251,411,2505.329515
0.326887,410,2508.638943
0.341746,533,2512.794016
0.43166,589,2517.224789
0.247146,219,2519.262515
0.289738,565,2523.51868
0.260429,273,2525.864239
0.618231,1001,2536.395603
0.064352,409,2539.810721
0.079602,604,2544.57743
0.540463,562,2548.77611
0.280372,141,2550.270431
0.154468,261,2552.51972
0.04145,394,2555.787711
0.006224,116,2557.121234
0.038737,1001,2564.504702
0.197743,720,2573.2981
0.24541,1001,2580.869382
0.389111,1001,2588.019245
0.091029,633,2592.725121
0.0957,986,2600.006328
0.488712,1001,2611.160486
0.145964,822,2617.490808
0.374043,352,2620.660385
0.076344,327,2623.442349
0.453011,1001,2630.860091
0.672009,383,2633.993549
0.534434,1001,2645.337244
0.544864,378,2648.652413
0.034458,42,2649.489275
0.160869,1001,2656.501117
0.371939,239,2658.568761
0.117883,791,2664.538488
0.700885,893,2671.146767
0.47708,492,2678.746395
0.224733,126,2680.177949
0.25238,665,2685.526533
0.329926,644,2690.917639
0.092619,1001,2698.750769
0.124256,621,2703.735867
0.018287,683,2709.11919
0.027082,166,2714.833416
0.100873,201,2716.683272
0.618454,1001,2724.31854
0.373964,1001,2731.627225
0.754066,982,2738.857105
0.477914,670,2743.926699
0.496163,640,2752.250711
0.301744,1001,2759.656672
0.073337,297,2762.190751
0.231106,915,2769.787439
0.483418,128,2771.312772
0.526244,1001,2779.144796
0.17776,296,2785.6434
0.089794,419,2789.20347
0.220172,405,2792.594697
0.250047,368,2795.722166
0.271795,456,2799.663362
0.363475,1001,2807.270966
0.153633,879,2813.743169
0.049687,162,2815.437309
0.31888,409,2822.743359
0.549166,989,2830.120002
0.018805,100,2831.371866
0.084999,366,2834.508441
0.410045,724,2840.1684
0.136883,1001,2848.252847
0.383642,1001,2859.380126
0.579425,1001,2866.916726
0.340056,618,2871.799834
0.691718,1001,2879.246341
0.563719,1001,2886.521242
0.664509,411,2893.285464
0.848283,921,2900.009068
0.233563,516,2903.955894
0.013649,441,2907.394488
0.72021,724,2913.013667
0.31957,261,2915.343121
0.376175,1001,2923.22723
0.467967,959,2934.630502
0.089501,277,2937.190557
0.10863,361,2940.212544
0.472118,229,2942.395861
0.932724,1001,2949.944372
0.01367,132,2951.546105
0.848299,1001,2959.018667
0.09593,485,2966.575494
0.556894,695,2971.46622
0.454908,1001,2978.67449
0.021314,71,2979.798079
0.385274,161,2981.500542
0.543302,547,2985.715281
0.7413,1001,2993.153063
0.615956,1001,3003.29166
0.094287,335,3005.876394
0.410796,692,3011.067148
0.493279,1001,3018.203735
0.39211,1001,3025.747338
0.684568,654,3034.00679
0.916598,960,3040.799217
0.101777,646,3045.602325
0.777496,1001,3052.708077
0.250059,556,3057.092798
0.206562,1001,3068.001303
0.034656,856,3074.668696
0.248855,1001,3082.222491
0.122278,607,3086.900496
0.027516,522,3090.795859
0.246381,1001,3101.874048
0.515985,905,3109.167114
1.389857,1001,3116.652907
0.006429,213,3118.681812
0.331791,334,3121.450125
0.381098,1001,3128.783099
0.493675,788,3138.102465
0.329731,584,3142.530229
0.120833,601,3146.986101
0.047783,168,3148.542608
0.788145,1001,3155.958596
0.021588,739,3161.828416
0.382405,765,3168.043289
0.343446,441,3175.005632
0.720484,1001,3182.546989
0.026542,206,3184.751599
0.813277,794,3190.408896
1.124721,1001,3197.991126
0.171994,474,3201.846068
0.833886,1001,3212.532153
0.518799,421,3216.071266
0.548325,1001,3223.300994
0.599654,1001,3230.773115
0.155015,82,3231.880503
0.576704,492,3235.68237
1.048785,1001,3246.475413
0.705857,858,3252.483341
0.11994,359,3255.356097
0.522655,822,3261.9441
1.171802,1001,3269.910481
0.085057,70,3271.102954
0.776823,1001,3282.667048
0.605137,1001,3290.192496
0.262054,1001,3297.429731
0.034413,151,3298.884892
0.454287,1001,3306.441105
0.612544,1001,3318.139848
0.374656,1001,3325.333563
0.349495,1001,3332.554161
0.441536,1001,3339.979598
0.338453,176,3341.666459
0.030813,482,3349.413931
0.287259,1001,3356.862549
0.934855,1001,3364.288445
0.024977,145,3365.8169
0.83435,1001,3373.080914
0.41271,1001,3384.409117
0.337594,1001,3392.109995
0.536292,1001,3399.491858
0.079277,1001,3406.913102
0.52871,1001,3418.332206
0.434543,1001,3425.687299
0.150105,344,3428.457514
1.259106,696,3433.658054
0.287397,1001,3440.677805
0.887165,1001,3451.722893
1.286189,1001,3459.198978
0.171926,1001,3466.133906
1.616311,1001,3473.819355
0.016862,253,3476.002896
0.681569,1001,3486.33381
0.493052,1001,3493.75215
0.258837,1001,3501.292807
1.451095,1001,3508.896763
0.981978,1001,3521.166125
0.610529,1001,3529.364839
1.00881,1001,3537.087772
1.282486,1001,3545.221267
0.663094,1001,3556.897591
1.089075,908,3563.805381
0.343966,325,3566.673317
0.491175,356,3569.752821
0.987973,1001,3577.699499
1.315662,1001,3586.087134
1.426513,1001,3597.029794
0.755271,1001,3604.719345
0.477454,1001,3612.088673
0.862534,1001,3619.557042
1.12897,1001,3630.301811
0.565391,1001,3638.192049
0.260633,1001,3645.423836
0.709674,744,3650.85051
0.557572,1001,3661.162455
0.80581,1001,3668.289889
1.161724,1001,3675.894727
0.362963,364,3678.760658
0.617804,1001,3685.978388
0.327811,73,3686.933906
0.689912,1001,3696.98421
0.444831,1001,3703.958225
0.188169,1001,3710.879626
1.135238,1001,3718.0059
0.334586,673,3726.578059
0.705913,1001,3733.353938
0.411629,524,3737.166871
1.112856,1001,3744.215698
1.155178,1001,3751.185099
0.367519,1001,3761.849668
0.368561,845,3767.987092
0.336493,1001,3775.50123
0.907534,1001,3782.796656
0.03916,828,3792.943098
0.578569,1001,3800.923636
0.694989,1001,3809.536717
0.601189,1001,3817.417536
0.517064,1001,3828.991634
0.604929,1001,3836.745075
0.454684,1001,3844.388361
0.713005,1001,3852.176618
0.521805,1001,3864.117692
0.609245,1001,3872.553578
0.441581,1001,3881.101855
0.211519,1001,3889.065326
1.226323,1001,3897.746548
0.522177,1001,3909.110771
1.273703,1001,3916.77723
0.441104,1001,3923.617808
0.85978,1001,3930.624806
1.022597,1001,3940.663895
1.105704,1001,3947.757845
0.481376,1001,3954.560974
0.568288,1001,3961.782968
0.016676,243,3967.183374
0.744582,1001,3978.09348
0.87456,1001,3990.707631
1.408451,1001,4002.814386
0.920917,1001,4014.968672
0.761373,1001,4032.084578
0.384491,1001,4044.894493
0.496162,1001,4056.871195
0.985893,1001,4068.985913
0.563116,1001,4087.662699
0.488929,1001,4100.659588
0.290127,887,4111.730649
0.705544,1001,4123.853797
0.717263,485,4135.789406
0.93114,1001,4148.066713
0.319078,1001,4159.97807
1.091521,1001,4172.002848
2.048887,1001,4188.869231
0.658592,1001,4200.852479
0.760343,1001,4213.309024
0.579572,1001,4225.138192
0.668926,1001,4237.953179
0.411391,1001,4254.965534
0.810648,1001,4267.064182
0.986831,1001,4280.490366
0.416248,1001,4292.429618
0.151702,252,4301.809741
1.235788,1001,4313.520214
1.068765,1001,4325.283571
0.825503,1001,4336.859103
0.88826,1001,4348.587546
0.271888,1001,4365.081604
0.988991,1001,4377.36204
0.753107,1001,4390.158367
0.442646,1001,4401.826041
0.671644,1001,4419.136007
0.287567,242,4422.657129
0.605179,1001,4434.758455
0.587786,1001,4446.601378
0.25158,1001,4463.97438
0.787986,1001,4476.080138
0.994583,1001,4487.965267
1.44874,1001,4500.305832
0.237992,1001,4512.367963
0.876784,1001,4529.379757
1.808031,1001,4541.403841
0.943863,1001,4553.497102
1.550594,1001,4565.24852
1.243885,924,4581.665013
0.324512,1001,4593.432896
1.28024,1001,4605.265163
1.467397,1001,4617.126607
0.571237,1001,4634.38378
1.257063,1001,4646.436065
0.537303,1001,4658.63742
1.188587,1001,4670.54441
1.136743,1001,4687.656614
1.100428,1001,4699.606578
1.546331,1001,4711.176244
0.722529,1001,4727.419526
1.608004,1001,4745.241512
0.910874,1001,4756.872028
2.044498,1001,4768.433737
0.949882,1001,4780.536634
0.598236,1001,4798.798623
1.160166,1001,4810.722482
1.99963,1001,4822.43186
0.732469,1001,4834.059872
0.514859,1001,4850.327921
1.352872,1001,4861.846221
0.757029,1001,4873.466955
1.387758,1001,4884.903196
0.798017,1001,4902.365628
1.940789,1001,4914.022428
0.635203,1001,4925.697032
0.584339,1001,4937.753211
0.033264,1001,4954.377007
0.175179,1001,4966.121092
1.504902,1001,4977.713094
1.366986,1001,4988.864815
1.666901,1001,5005.693461
0.579325,1001,5017.640042
0.485952,1001,5029.287927
1.249344,1001,5040.693228
0.48125,1001,5052.3119
0.645371,1001,5069.396381
2.48159,1001,5080.922526
1.850556,1001,5092.41857
0.574616,1001,5104.060772
0.703005,1001,5120.636839
1.261819,1001,5132.175529
0.865638,1001,5144.07084
1.975249,1001,5155.613082
1.337047,1001,5172.504241
1.319999,1001,5184.721195
1.972553,1001,5196.323855
1.031394,1001,5207.940001
0.568536,1001,5224.406965
1.627142,1001,5236.10625
0.872024,1001,5247.61525
1.366486,1001,5259.541997
1.64533,1001,5276.01396
0.97914,1001,5287.991975
0.102628,84,5289.73489
0.734215,1001,5301.890692
1.831176,1001,5313.593211
0.998953,1001,5330.75333
1.162584,1001,5342.537333
0.3973,1001,5354.462707
1.902915,1001,5366.114892
1.301023,1001,5383.106798
1.940167,1001,5395.192861
1.192987,811,5407.789652
2.457426,1001,5428.112596
0.772091,1001,5456.781537
0.892929,1001,5476.82353
0.541665,1001,5496.846433
1.362407,1001,5516.971595
0.783369,1001,5543.837524
2.87647,1001,5557.494408
0.490861,1001,5570.118444
1.361868,1001,5582.193776
2.384266,1001,5599.550575
1.090675,1001,5611.792873
1.562451,891,5622.838902
0.504273,1001,5635.45959
0.701584,1001,5647.50887
1.855397,1001,5664.538958
1.542433,1001,5677.143041
0.885498,1001,5689.232522
1.378163,1001,5701.35716
0.299194,163,5704.108577
2.093532,1001,5717.788858
1.289004,1001,5725.228754
0.679533,1001,5732.305191
1.566566,1001,5739.669453
0.643761,1001,5750.218291
1.26417,1001,5757.572887
1.562755,1001,5764.874628
0.872074,1001,5772.070407
0.458052,1001,5782.616911
0.88101,1001,5790.361935
1.80826,1001,5797.440486
1.735372,1001,5804.571737
0.212289,1001,5815.601646
1.724137,1001,5822.942053
1.783931,1001,5830.129481
1.057077,1001,5837.523534
0.705579,1001,5848.440986
2.225784,1001,5855.695337
1.569661,1001,5863.313593
1.591825,1001,5870.501471
0.567936,1001,5880.728199
0.260337,1001,5887.802701
2.458945,1001,5894.716665
2.04881,1001,5901.692351
3.179724,1001,5913.005263
1.349371,1001,5920.063611
1.575209,1001,5927.008281
0.841544,281,5929.2582
0.455637,1001,5936.378874
1.107075,1001,5946.632742
1.73783,1001,5953.769502
1.436348,1001,5961.081048
1.030778,1001,5968.105179
0.877139,1001,5978.590616
1.10055,1001,5985.945128
0.614825,1001,5993.186325
2.307216,1001,6000.053277
3.30993,1001,6010.645099
1.191487,1001,6017.686435
2.541421,1001,6024.590805
2.128077,1001,6031.577123
1.458272,1001,6042.365187
0.414578,1001,6049.793812
2.539815,1001,6057.179057
2.814085,1001,6064.407373
2.21203,1001,6075.088683
1.152685,1001,6081.872245
2.355275,1001,6088.958227
1.343297,1001,6095.816688
0.925996,1001,6106.306388
1.473577,1001,6113.467621
2.9787,1001,6120.708618
1.294518,1001,6127.712694
2.337846,1001,6134.690785
0.436231,1001,6145.580991
2.648443,1001,6152.813451
2.849156,1001,6159.864191
1.4056,1001,6167.064937
0.833505,1001,6177.332004
0.485541,1001,6184.465684
2.090732,1001,6191.732471
2.11877,1001,6198.783757
1.896594,1001,6209.009067
1.533071,1001,6216.678126
1.863373,1001,6224.058875
1.207952,1001,6230.861233
1.085197,1001,6241.448458
2.557977,1001,6248.535652
1.668345,1001,6255.530764
2.195757,1001,6263.001005
1.318148,1001,6273.404682
1.105909,1001,6280.372784
4.463349,1001,6287.68462
2.556364,1001,6294.692673
2.212562,1001,6305.472809
2.14546,1001,6312.754787
1.376858,1001,6319.921195
1.006484,1001,6327.386107
2.408991,1001,6338.274059
2.238488,1001,6345.295922
1.380436,1001,6352.440069
1.62155,1001,6359.711196
2.609088,1001,6370.22253
3.290958,1001,6377.195304
3.314532,1001,6384.979822
3.523361,1001,6391.991348
0.802504,1001,6402.59298
0.75376,1001,6409.876402
1.893353,1001,6417.407542
1.582908,1001,6424.94322
2.195049,1001,6436.067477
1.649893,1001,6443.058557
2.174357,1001,6450.414412
1.290676,1001,6457.44054
2.093543,1001,6468.35182
2.304954,1001,6475.237222
2.834751,1001,6482.801827
