#{"t_start": 1670326656.9196393, "env_id": null}
r,l,t
0.004586,50,374.416437
0,92,375.803882
0,43,376.63128
0.003092,58,377.65486
0.188957,135,379.518091
0.005373,106,381.064516
0.011475,52,382.019703
0.004699,57,383.058116
0.004464,57,384.085201
0,53,385.152391
0,46,386.027451
0.004735,1001,398.081779
0,51,399.028287
0.002483,58,400.079406
0,62,401.195853
0.010048,52,402.158089
0,97,403.626113
0,42,404.477168
0.006095,53,405.389949
0.008206,57,406.4224
0,64,407.549024
1.969266,946,421.472233
0.774005,1001,434.17115
0.001874,43,435.058305
0.008526,61,436.121976
0.001121,47,437.034823
0,56,438.023211
0,473,443.942734
0,53,444.939995
0.892398,276,448.567002
0,52,449.526674
0,100,451.091897
0,51,452.015213
0.005545,61,453.145101
0,62,454.293915
0,1001,466.68885
0.002397,65,467.812964
0.003438,51,468.744448
5.950122,988,483.7209
0,45,484.622751
0,52,485.586575
2.831516,1001,497.527294
2.282987,707,506.103016
1.279765,200,508.842076
0.009141,49,509.752918
0,51,510.663418
5.531639,345,515.115666
2.052651,1001,529.940876
0.000984,51,530.906217
0.002757,56,531.936422
0,219,534.942474
0,54,535.8792
0,58,536.875549
5.592286,1001,550.562351
5.083806,1001,563.545732
0,53,564.616874
0.010208,159,567.028785
0,50,568.067961
0,56,569.158295
0.004452,227,572.41487
0,53,573.459002
0.007295,241,577.035088
2.31333,633,587.957896
1.497934,534,594.898907
0,220,598.063588
0,57,599.150584
0,586,606.915191
0.007464,64,608.111723
0,62,609.355719
0.44269,154,611.838547
0.002625,159,614.393575
1.232833,1001,627.937427
0.008691,50,629.124214
0,239,633.095659
3.86263,1001,649.633575
5.518763,1001,663.118783
0,49,664.194367
7.384763,845,675.514776
0.009729,246,679.052814
0,50,680.066105
0,44,681.018877
0.007544,117,682.864864
0,52,683.933582
1.467508,348,688.920713
0,51,689.990935
0,47,690.968566
0.002015,60,692.221642
0,55,693.328728
0,55,694.42768
0,69,695.708566
0.001456,54,696.794709
0.021842,1001,713.093149
0,227,716.440597
0.000694,53,717.517907
0,51,718.597583
0,47,719.62959
0.241865,207,722.75383
0.703277,1001,736.494407
0,54,737.636126
0.078633,952,750.487009
0.002772,204,753.591185
0,54,754.624853
0,50,755.702118
0.007545,50,756.739926
0.001917,50,757.747844
0.004249,95,759.39373
0,49,760.453503
0.008341,368,765.639533
6.073089,1001,790.331731
0.009663,49,791.850355
4.240635,1001,812.157064
0.00623,60,813.9143
0,57,815.646955
0.152311,345,823.022258
0,47,824.554148
3.047137,1001,845.709542
0,48,847.208752
0,52,848.779088
0,74,850.815347
0,54,852.418146
0.008864,61,854.134712
0,48,855.642828
0,48,857.135847
0,58,858.83665
0,61,860.641908
0,89,862.985768
0,58,864.956782
0,63,866.945777
0.001916,54,868.612808
0,55,870.376998
0,65,872.25276
1.118937,492,886.96886
0.00755,65,888.69917
3.527964,605,901.034353
0.005045,553,912.495881
0.0065,351,921.090931
0.992521,1001,939.20461
0,145,942.040414
0,224,946.088549
0.004918,62,947.591744
1.184567,1001,967.478825
0,1001,984.473581
0,49,985.754003
0,52,987.104216
0,109,989.302817
0.005434,57,990.683717
0,45,991.893714
0.011052,233,995.967922
0.006364,57,997.297054
0.074463,268,1001.944361
0.876819,628,1012.317262
0,56,1013.538711
0.003638,116,1015.85522
0.009055,61,1017.300886
1.649709,1001,1034.12486
0.273018,1001,1054.790728
3.628915,1001,1071.15407
0,67,1072.871879
0.005491,54,1074.369842
0,49,1075.723254
0,53,1077.090042
0,54,1078.373728
0.295988,720,1090.602163
4.018229,506,1100.092745
0.00162,558,1109.981523
0,49,1111.323212
0,44,1112.531589
0.030472,323,1121.740735
0.003789,43,1122.888159
0,125,1125.438026
0,55,1126.801435
0.001561,61,1128.338681
0.639359,1001,1144.501068
0.000531,203,1148.141501
0.006917,56,1149.426597
0.002542,60,1150.916501
3.843492,842,1164.869081
0.00177,49,1166.090961
5.693904,1001,1182.602741
0,48,1183.759685
0,977,1203.23912
0,61,1204.706245
0.001198,58,1206.208486
0,60,1207.521635
2.025596,407,1214.449902
1.539501,302,1219.686926
0,166,1222.886376
0,49,1224.120678
2.784812,237,1228.358443
0,57,1229.746787
0.005926,63,1231.183398
0,50,1232.418103
0.305984,166,1235.664036
0.007835,58,1237.096603
0.417975,393,1243.756074
0.002617,47,1244.920145
1.657113,452,1252.535503
0,53,1253.835472
0.444311,473,1261.658652
2.601947,363,1271.94785
0.00524,60,1273.350454
0.060027,335,1279.760255
0.010365,51,1281.552512
0.046622,86,1283.796397
1.442615,266,1288.765623
0.003005,43,1290.084847
0.179436,235,1294.751444
0,51,1296.177672
0.000186,239,1301.030413
0,57,1302.526468
0.001336,46,1303.764317
0.150164,271,1308.775882
4.601184,1001,1324.836079
0.003193,67,1326.344137
0,50,1327.572821
6.725713,703,1339.180362
2.976963,1001,1358.936412
0.489742,98,1360.942354
0,51,1362.213176
0.127389,465,1370.067213
2.206587,504,1378.467698
0.000241,109,1380.690867
5.267754,1001,1397.14368
0,52,1398.408315
0.298691,193,1401.956204
0,67,1403.486873
0,49,1404.689763
0.001612,65,1406.159742
0.504419,191,1409.734203
3.164657,240,1414.092166
0.262304,153,1417.762401
7e-05,1001,1435.146098
4.043382,445,1440.706964
0.026038,191,1443.21829
0.002644,55,1444.218863
0,55,1445.174677
9.15254,1001,1457.047658
4.29232,579,1464.078363
1.667761,157,1466.222574
4.744751,1001,1481.397058
0,48,1482.274031
0,53,1483.193459
0,53,1484.168614
5.714762,747,1494.525521
1.864731,1001,1508.323291
0.304383,463,1515.01893
3.451578,570,1523.403363
1.854622,1001,1538.305297
1.237126,184,1544.121124
0.0102,55,1545.281635
2.735916,389,1551.010793
0,48,1552.092838
0.83911,174,1554.881826
1.442804,395,1561.056601
3.794374,614,1569.742998
0,63,1571.072085
0,65,1572.288262
0.000208,189,1575.075474
0.666567,917,1588.023377
0.001006,61,1589.20577
0.000508,59,1590.331527
0.002001,42,1591.330034
0,53,1592.355227
0.74262,99,1593.795325
0,59,1594.804018
0.363585,231,1597.872218
2.451631,271,1602.157401
0,76,1603.672719
0,61,1604.874856
0,51,1608.834545
1.24955,315,1613.75238
0.005701,68,1615.200294
0.185871,157,1617.622197
6.042523,1001,1630.167622
0.003678,67,1631.322457
0.001964,57,1632.368131
1.330894,260,1635.712094
0,56,1636.671631
0.007238,62,1637.760217
0.141119,132,1639.66838
0.042185,427,1645.087082
1.082911,680,1653.570842
0,52,1654.503491
0,239,1657.704114
0.294794,140,1659.749342
0,50,1660.66794
1.870497,275,1664.339497
3.044776,304,1670.945782
3.028802,341,1675.451907
1.472641,1001,1688.013928
0,162,1690.24268
0,49,1691.147393
5.202048,1001,1703.518428
0,49,1704.508384
6.750539,1001,1716.882836
0.011907,73,1718.111619
0.039025,206,1723.636743
4.714648,1001,1736.004377
0,61,1737.111954
0.04552,163,1739.355795
0,65,1740.481763
3.543516,1001,1754.411015
5.457873,1001,1767.694503
0,59,1768.852491
3.215754,383,1773.673963
0.002434,55,1774.635226
8.260899,1001,1789.474404
1.467351,278,1793.036436
0.626517,921,1804.236342
0.575791,306,1808.204317
0.144613,241,1811.37358
5.338782,1001,1823.450058
0.064233,146,1825.492717
0.000109,54,1826.507575
0.634255,612,1836.553745
0,60,1837.550331
0.0062,92,1839.000617
0.386418,502,1845.224567
0,50,1846.123799
1.467811,1001,1858.161866
1.493754,310,1861.957911
0,66,1863.069007
2.624583,1001,1875.187922
0.001153,57,1876.256382
0.478641,537,1883.27438
0.440255,649,1894.004146
2.758583,1001,1906.223882
5.038709,623,1913.865217
1.084259,1001,1925.927841
0.01006,61,1926.998905
0,63,1928.153358
2.228897,1001,1944.723413
4.731157,758,1954.685782
0,68,1955.845554
0.000908,218,1958.598394
2.127126,394,1964.084942
0.19112,98,1965.712107
3.648706,397,1971.056189
1.833333,271,1975.515548
1.70378,1001,1988.47965
4.989885,520,1994.906703
0,46,1995.775161
2.250233,1001,2010.597279
3.471567,307,2014.4477
0.004423,60,2015.467687
0.001027,58,2016.491533
0,658,2024.56678
0.001756,189,2027.13006
0,57,2028.129287
1.75559,155,2030.244663
4.362626,1001,2042.581712
0.018732,398,2047.628402
4.432734,434,2053.050706
3.571029,430,2061.262995
0.008855,589,2068.73553
2.233122,657,2076.920445
5.26416,806,2086.975127
0.002548,50,2087.896451
0,60,2088.990146
0,51,2089.899163
0.037566,328,2094.176683
5.981544,1001,2106.446639
0.007176,55,2107.410612
4.226261,1001,2122.621326
5.3e-05,58,2123.64136
0.001698,64,2124.803457
0.799467,352,2129.238783
1.45681,592,2136.98382
8.784666,1001,2149.15403
0.019555,578,2156.373341
0.306859,998,2171.516868
2.482926,488,2178.217738
0.004077,49,2179.410342
5.133715,1001,2193.317887
1.680258,1001,2207.318308
4.669953,576,2215.249608
0.745616,424,2221.041772
6.756574,745,2233.81086
0,57,2234.796611
13.651573,1001,2246.893559
8.19435,574,2253.916264
0,61,2254.960987
3.426316,345,2259.525083
9.342035,1001,2271.471732
8.406109,1001,2286.304856
5.8235,656,2294.204517
3.701846,629,2301.952795
5.68883,663,2310.085828
4.511764,1001,2322.094614
0,50,2323.036738
1.140998,1001,2337.724939
7.597768,1001,2350.071169
4.749591,629,2357.917725
0,60,2359.019264
7.201208,1001,2372.172968
0.005274,201,2375.034117
14.785796,1001,2390.517727
0.005633,58,2391.584378
3.912404,1001,2404.595164
0,53,2405.670738
0,216,2408.796351
0.004889,65,2409.98214
3.998533,1001,2422.985751
1.124266,438,2429.029088
0.007168,49,2430.119313
0,54,2431.114763
0.002009,49,2432.027876
0.000886,52,2433.141714
7.356957,1001,2448.256864
4.756666,1001,2460.340791
0.259979,143,2462.331705
4.643243,1001,2474.287411
0,57,2475.298951
0.009023,52,2476.239567
0,97,2477.749363
8.648421,896,2488.499846
0.000921,61,2489.510309
0.002215,109,2491.088381
0.002784,75,2492.37908
0.003728,63,2493.433309
0.823647,320,2500.459084
0.957752,126,2502.197114
0.304415,239,2505.14294
0.001631,60,2506.185091
0,51,2507.133787
5.963532,375,2511.823624
0,64,2512.935908
8.891786,1001,2524.872522
8.003599,1001,2537.071417
14.832294,1001,2549.050099
0.071498,100,2550.57013
2.722773,204,2555.966445
10.202358,1001,2568.190573
0,60,2569.185755
0.180587,107,2570.74459
12.869169,859,2580.894346
0.006148,66,2582.019392
1.910868,539,2588.680541
16.129079,1001,2600.899021
8.735086,872,2614.286315
5.693178,695,2622.833931
2.122633,179,2625.324393
13.942639,1001,2637.509849
0,60,2638.56534
0,56,2639.530075
6.499744,1001,2651.590581
0.119466,264,2654.961553
1.460716,218,2658.053714
6.357844,444,2666.236975
16.655102,1001,2678.286057
10.269875,1001,2690.25477
6.01975,505,2696.508927
8.218159,742,2705.622102
0.006266,54,2706.551733
0.005146,61,2707.615173
7.662431,962,2722.101493
0.839842,407,2727.136056
2.091806,232,2730.112044
2.335327,152,2732.245957
14.027299,1001,2744.058855
3.630851,318,2748.263569
7.315775,477,2754.192149
4.279809,808,2764.142893
0.001085,62,2765.230558
4.511012,261,2771.520659
11.000609,1001,2783.930856
1.595389,314,2787.964148
0,67,2789.078136
0,56,2790.093659
7.438303,1001,2802.032473
9.456329,1001,2814.221589
7.820067,824,2826.593471
0.129859,89,2827.974587
16.124687,1001,2840.011836
0.002373,54,2841.001843
0.891265,151,2843.055695
13.527639,1001,2855.144544
8.452871,585,2862.33385
0,53,2863.290386
15.969411,1001,2878.078755
11.2728,1001,2890.179117
0,51,2891.093866
9.283785,1001,2903.150948
8.986952,634,2911.045168
2.176559,329,2915.246569
0.002737,61,2916.241874
9.109653,465,2922.206607
2.811248,709,2933.780319
0.796199,465,2939.494914
0.254011,355,2944.183164
17.627908,1001,2956.456689
0.00551,64,2957.581192
0.066387,105,2959.133458
18.998209,1001,2971.099484
18.560756,1001,2985.553796
24.888096,1001,2997.717877
0.004101,59,2998.739814
17.397744,1001,3010.958233
0.005729,50,3011.847311
16.081906,1001,3024.00141
15.958226,1001,3038.856468
15.85053,1001,3052.24344
15.111134,828,3062.45245
23.038964,1001,3074.481446
1.333125,415,3079.836233
14.067602,1001,3094.480035
0,60,3095.484036
18.357011,1001,3107.767874
17.453429,1001,3119.748804
0.00485,246,3123.025481
15.176901,1001,3135.052945
19.836454,1001,3149.944199
16.279497,1001,3162.141112
17.34788,1001,3174.125161
15.997241,1001,3186.275399
0.008675,56,3187.285476
0.122109,119,3188.99351
0.004151,55,3190.012005
6.076637,876,3203.424561
0,66,3204.559786
4.459133,688,3213.161536
20.193132,1001,3225.20752
19.32969,822,3235.136936
0.007253,58,3236.143567
0.175069,100,3237.605392
17.203866,1001,3252.325392
21.599659,1001,3264.26918
20.923927,1001,3276.374893
20.275169,1001,3288.354146
2.275519,222,3291.302992
24.024409,1001,3306.068207
23.157205,1001,3318.194992
19.645126,1001,3330.193
10.727937,733,3339.098694
4.785135,366,3343.716294
0,86,3345.090616
0.002344,68,3346.249852
21.331147,1001,3361.03564
20.675135,1001,3373.105855
0,61,3374.14528
19.786577,1001,3386.37762
24.755218,1001,3398.30701
9.524944,1001,3412.843246
0.001522,60,3413.861876
23.426754,1001,3425.886539
0,54,3426.842926
27.974959,1001,3439.229145
25.025266,1001,3452.278622
0,52,3453.392076
7.832106,411,3461.926206
0.368123,170,3464.592783
22.093543,1001,3478.605147
22.348196,1001,3491.914582
15.024569,1001,3505.879737
20.325199,1001,3522.793778
10.876513,681,3532.01926
0.005142,57,3533.162259
21.435632,1001,3546.85745
3.243664,271,3550.652117
5.010561,442,3556.93293
0,54,3557.990545
20.186001,1001,3571.799999
20.626596,1001,3587.785716
0.13895,109,3589.757046
22.420445,1001,3603.589862
0.002837,101,3605.297825
16.776173,1001,3619.021421
13.073709,1001,3632.476888
19.780651,1001,3649.332016
23.059052,1001,3662.796567
24.377461,1001,3676.225524
22.370691,1001,3689.200732
