#{"t_start": 1670591947.3107016, "env_id": null}
r,l,t
1.450628,168,257.148658
0.038751,53,258.204026
0.028791,46,259.185632
0.017677,53,260.311393
0.012606,44,261.312868
0.040781,56,262.442814
0.029908,48,263.464922
0.028337,50,264.486808
0.036021,44,265.504881
0.014994,56,266.655979
3.037927,1001,280.148946
0.039585,39,280.9166
0.102814,40,281.774461
5.770127,667,290.509809
0.057314,103,292.206098
0.071467,45,293.113709
5.260156,1001,308.334968
2.649809,498,315.145366
0.866897,63,316.365008
0.029111,53,317.341676
0.03471,50,318.328322
0.023465,48,319.30119
0.020949,47,320.325465
4.32117,246,323.888762
0.027802,51,324.772581
0.09102,40,325.608454
0.054313,40,326.426303
1.190228,81,327.739622
0.068617,42,328.613105
0.059574,53,329.594025
0.11438,72,330.83727
0.079848,59,331.9509
0.026139,42,332.863379
0.026547,57,334.06326
0.023792,46,335.011754
0.804271,74,336.360358
0.017086,47,337.263155
9.69267,377,342.653206
4.454479,128,344.628926
0.039392,55,345.724369
0.041029,45,346.70817
0.036178,51,347.808294
0.037327,48,348.72679
19.544889,1001,361.538878
0.016732,53,362.605773
0.087118,47,363.528235
0.027402,43,364.518949
8.928322,375,369.331549
1.944952,205,374.735351
0.027382,56,375.793337
0.028773,40,376.691379
0.118511,65,377.909688
0.026587,42,378.785602
0.03693,43,379.728962
0.055378,51,380.753101
0.028575,44,381.68338
7.268201,196,384.57224
0.034566,53,385.652528
2.121039,94,387.267171
0.042404,54,388.324899
5.591065,495,395.14374
11.024795,195,398.022011
0.196819,53,399.098492
0.030313,41,399.987654
1.756413,184,402.762714
0.057332,38,403.65894
0.053022,56,404.735886
16.281372,482,411.206562
0.01973,46,412.071849
5.979021,150,414.171024
0.010087,105,415.925066
0.008328,51,416.895964
0.097285,59,418.026686
0.129199,54,419.067813
0.032196,58,420.217962
0.008899,41,421.236011
25.229423,640,429.39896
0.927602,294,433.232254
0.116773,45,434.25114
0.027857,52,435.258762
9.886477,230,440.952219
0.035749,61,442.106839
10.204854,405,447.546044
0.038973,175,450.098306
0.010124,40,451.133102
0.050245,60,452.208148
6.880259,882,463.885964
0.109276,67,465.209729
0.040268,51,466.19879
0.080366,51,467.235282
0.021712,45,468.224121
0.079849,59,469.354699
0.028433,56,470.382664
0.01663,47,471.313408
0.016732,49,472.399432
0.015653,55,473.507565
34.483218,1001,487.818596
5.865224,342,493.626153
42.910282,759,508.861252
9.303708,1001,525.283931
10.930136,528,533.897279
4.516824,530,542.248904
3.003616,192,545.452526
0.021172,39,546.650831
0.063155,41,547.750473
8.785481,314,552.752514
0.053279,44,553.77789
0.049446,41,554.922796
0.101264,58,556.156203
0.086325,55,557.356322
0.203905,59,558.466423
0.025359,51,559.484829
14.510551,364,564.560477
0.075461,60,565.706969
0.078312,56,566.811553
2.525472,603,578.829542
0.217449,79,580.49029
24.648038,1001,596.171775
7.549377,174,599.322283
2.180166,121,601.687644
0.037819,41,602.776219
5.965762,691,613.652938
0.053662,50,614.742894
6.957167,944,629.728263
0.056007,53,630.984997
0.037298,101,633.120934
0.043394,40,634.349625
0.259568,66,635.748937
14.228698,839,652.004036
0.412006,205,655.523576
34.620691,1001,671.035783
0.222601,485,679.031746
4.2714,378,685.242129
2.9464,96,687.083631
0.047422,62,688.361136
0.028759,61,689.685301
19.684818,544,698.814017
0.059763,67,700.252196
0.064937,51,701.458409
30.366463,687,712.669903
0.162357,57,713.886566
22.682965,799,729.190593
0.530403,228,732.834901
0.015562,43,733.855507
13.834906,1001,750.553846
17.251103,483,758.084381
10.07524,248,761.369545
0.094327,47,762.243
0.011226,62,763.347545
0.030207,61,764.462857
7.305601,171,767.048081
27.156438,790,777.610745
60.653364,1001,796.989505
5.99847,256,801.073385
0.058166,92,803.107672
1.068243,130,805.491427
8.898769,1001,820.682051
3.310826,279,825.162821
17.584825,1001,840.106348
0.023722,62,841.274706
0.28483,217,844.242081
47.51426,1001,861.472115
40.943739,1001,877.635922
4.004839,184,881.182343
26.62599,1001,896.966298
19.821679,957,910.852258
31.242027,1001,927.085356
33.93701,1001,940.595514
14.584853,932,953.138167
45.336641,932,966.101153
15.486623,307,970.796194
58.664456,1001,987.053122
53.677335,1001,1000.393065
45.729985,1001,1014.448622
32.497754,605,1024.582454
30.942684,806,1040.249509
1.72417,417,1047.136722
0.015294,43,1048.191394
22.794689,1001,1064.485645
22.867228,384,1070.349086
46.271127,827,1083.035597
32.362205,605,1093.01381
2.169801,232,1097.282424
19.521706,319,1102.519873
50.592146,1001,1120.903092
4.856907,111,1123.087042
33.703346,1001,1138.871175
0.01923,52,1140.100252
60.890389,1001,1156.289443
22.222789,479,1164.461037
38.530559,815,1180.343052
0.047982,63,1181.751301
43.659159,1001,1201.96033
0.032422,49,1203.149025
54.092811,1001,1218.817704
30.264544,709,1229.943378
57.492535,1001,1245.687444
46.415957,1001,1264.523574
56.185648,1001,1280.283672
74.339816,1001,1295.806713
56.271039,1001,1311.554273
65.83436,1001,1329.820417
57.895094,967,1345.071547
46.924791,1001,1360.530832
56.92001,1001,1376.457718
2.561126,153,1379.491609
70.56562,1001,1397.537038
59.716714,1001,1412.609836
69.49773,1001,1428.765384
9.566205,300,1433.87613
66.992898,1001,1452.754314
72.218679,1001,1468.546669
35.399998,629,1478.517348
33.177376,537,1487.344643
71.230195,1001,1503.446305
67.016152,1001,1522.743541
70.392825,1001,1539.603685
76.81235,1001,1555.363271
54.800135,1001,1570.954118
46.818143,1001,1589.853828
34.090446,522,1598.520422
74.744793,1001,1614.687435
74.934116,1001,1630.624727
70.713503,1001,1647.066773
71.477945,1001,1665.450977
75.211708,1001,1680.946745
71.395331,1001,1696.547432
63.911126,1001,1712.954339
70.45278,1001,1731.476875
73.480233,1001,1747.675369
76.412934,1001,1763.813556
77.706005,1001,1780.230189
81.067529,1001,1799.05145
77.542543,1001,1815.14834
78.785628,1001,1830.556666
73.971621,1001,1846.432225
77.460688,1001,1864.853089
70.229213,1001,1880.393406
71.16266,1001,1895.997753
77.425121,1001,1911.914845
68.35782,1001,1931.125241
73.911465,1001,1946.2462
75.60601,1001,1961.838394
75.944419,1001,1978.283414
78.052718,1001,1997.106174
77.394592,1001,2012.765242
78.542284,1001,2028.163619
82.680146,1001,2044.623509
75.208419,1001,2060.785022
84.813646,1001,2078.970193
79.508518,1001,2094.656794
80.103143,1001,2110.689852
78.053274,1001,2126.554943
31.470623,457,2136.892715
73.210145,1001,2152.2644
83.625331,1001,2168.199855
82.204087,1001,2184.079959
84.580119,1001,2202.675189
83.010123,1001,2218.158216
77.450033,1001,2233.905205
83.0753,1001,2249.847013
75.537743,1001,2268.513517
66.139739,1001,2284.06129
82.337367,1001,2299.875848
70.525022,1001,2316.909576
80.750706,1001,2336.140782
84.780454,1001,2352.112547
84.377768,1001,2367.756586
22.147853,329,2373.287525
85.720557,1001,2389.141433
34.847867,459,2396.559219
79.875217,1001,2414.586383
78.070202,1001,2430.194939
87.582833,1001,2446.008179
83.350747,1001,2461.833028
35.422488,942,2479.189009
82.730892,1001,2494.356347
85.103377,1001,2510.469279
84.448407,1001,2526.702981
86.576335,1001,2544.852415
82.140208,1001,2560.792946
87.611445,1001,2576.577578
78.759184,1001,2592.830765
87.133735,1001,2611.581541
83.083946,1001,2627.497306
87.110863,1001,2643.567477
87.236451,1001,2659.406947
43.714283,684,2673.407529
85.560804,1001,2688.747136
81.303621,1001,2704.073341
84.759248,1001,2719.995182
84.035206,1001,2735.526078
83.093209,1001,2753.846081
84.138183,1001,2769.484149
84.682086,1001,2785.514544
82.614058,1001,2801.705292
86.839205,1001,2818.697287
85.795381,1001,2833.863556
87.131824,1001,2849.059504
86.187846,1001,2864.547812
87.876112,1001,2882.43728
88.339932,1001,2898.061174
87.670093,1001,2912.319366
83.52371,1001,2926.233238
80.431926,1001,2944.187154
86.439402,1001,2959.179737
82.396564,1001,2974.412877
86.748246,1001,2990.767205
88.569312,1001,3009.505875
83.890337,1001,3025.303993
71.758325,1001,3041.30572
80.940985,1001,3057.339567
86.909359,1001,3076.055583
85.124667,1001,3091.545951
84.885967,1001,3107.092718
86.1562,1001,3123.114417
86.32593,1001,3142.312456
73.39131,1001,3157.642837
0.028218,96,3159.334451
87.843046,1001,3176.199974
87.146314,1001,3191.843388
89.31311,1001,3211.057869
