#{"t_start": 1670321987.1473095, "env_id": null}
r,l,t
0,13,87.736606
0,15,88.175976
0,11,88.587373
0,12,89.002459
0,17,89.462824
0,21,89.966252
0,6,90.328293
0,7,90.711979
0,9,91.106462
0,32,91.722492
0,10,92.158898
0,6,92.524122
0,17,93.044707
0,16,93.51573
0.006324,35,94.118408
0,4,94.481617
0,15,94.906258
0,15,95.326231
0,10,95.706173
0,13,96.153678
0,13,96.59324
0,39,97.201162
0,14,97.639233
0.00241,5,97.988391
0,5,98.356364
0,8,98.740237
0,14,99.164263
0,7,99.563255
0,20,100.034863
0,5,100.381394
0,4,100.732422
0,15,101.166386
0,7,101.53337
0,6,101.894869
0,4,102.248675
0,7,102.638022
0,3,103.025744
0,38,103.638136
0,12,104.046158
0,7,104.421487
0,19,104.897695
0,21,105.377188
0,5,105.719286
0,4,106.080786
0,14,106.54191
0,6,106.895779
0,13,107.298474
0,9,107.682346
0,4,108.024835
0,5,108.376623
0,11,108.77016
0,5,109.127103
0,11,109.558202
0,11,109.967192
0,13,110.373514
0,10,110.768212
0,16,111.20202
0,14,111.618994
0,11,112.017079
0,12,112.427866
0,4,112.792029
0,5,113.159556
0,16,113.606427
0,14,114.039395
0,13,114.45545
0,7,114.833502
0,11,115.234214
0,11,115.64298
0,5,116.003845
0,22,116.509364
0,4,116.86943
0,9,117.25314
0,13,117.680938
0,8,118.049359
0,16,118.491018
0,12,118.890849
0,11,119.29733
0,16,119.788235
0,15,120.221477
0,13,120.636814
0,14,121.062756
0,10,121.447957
0,7,121.80584
0,19,122.268528
0,4,122.625812
0,8,123.024384
0,4,123.369047
0,7,123.742165
0,11,124.134416
0,22,124.609693
0,14,125.025766
0,5,125.380442
0,4,125.714549
0,15,126.171284
0,12,126.57508
0,11,126.976935
0,16,127.437784
0,30,128.021895
0,18,128.499276
0,20,128.977778
0,4,129.381117
0,4,129.747127
0,13,130.171179
0,8,130.551428
0,5,130.908248
0,5,131.26931
0,13,131.681563
0,15,132.100558
0,10,132.495837
0,26,133.037592
0,14,133.467109
0,11,133.861272
0,18,134.31036
0,5,134.657485
0,14,135.086192
0,10,135.473007
0,4,135.808333
0,8,136.247485
0,10,136.639583
0,15,137.058287
0,8,137.446713
0,16,137.899028
0,20,138.384256
0.017847,41,139.016025
0,9,139.412785
0,13,139.842335
0,14,140.28243
0.002044,20,140.785249
0,15,141.216123
0,16,141.648189
0,14,142.083413
0,10,142.48166
0.003427,12,142.949295
0,11,143.360451
0,13,143.78334
0,10,144.210889
0,11,144.626133
0,13,145.069383
0,16,145.529164
0,5,145.885395
0,8,146.275051
0,18,149.508159
0,20,150.019343
0,6,150.392017
0,9,150.76897
0,6,151.133891
0,7,151.523347
0,12,151.961523
0,12,152.38297
0,11,152.845363
0,10,153.2715
0,4,153.654055
0,14,154.105865
0,18,154.608868
0,7,155.115752
0,12,155.589988
0,5,156.087086
0,7,156.504925
0,26,157.046922
0,9,157.459413
0,11,157.895975
0,18,158.377396
0,25,158.903732
0,7,159.33278
0,13,159.801009
0,7,160.211891
0,11,160.657382
0,5,161.058766
0,4,161.430378
0,6,161.835845
0,18,162.346782
0,4,162.750325
0,12,163.211596
0,4,163.573583
0,24,164.084128
0,21,164.57555
0,17,165.0743
0,6,165.459576
0,8,165.916348
0,19,166.413719
0,16,166.942352
0,18,167.400266
0,34,167.983333
0,10,168.369372
0,13,168.783242
0,5,169.141817
0,15,169.590468
0,10,169.981419
0,10,170.364964
0,7,170.727916
0,14,171.163219
0,16,171.602355
0,3,171.939082
0,16,172.396516
0,5,172.821045
0,6,173.185542
0,10,173.578611
0,17,174.024549
0,13,174.438865
0,9,174.820634
0,12,175.231772
0,23,175.758397
0,36,176.397528
0,14,176.810633
0,10,177.207088
0,24,177.701349
0,11,178.094498
0.020932,18,178.559317
0,10,178.959723
0,6,179.342635
0,12,179.771168
0,7,180.168535
0,6,180.574364
0,4,180.950599
0,5,181.323429
0,11,181.736939
0,12,182.200689
0,13,182.693074
0,11,183.119537
0,6,183.487376
0,11,183.910343
0,5,184.295275
0,8,184.68629
0,18,185.158769
0,14,185.670752
0,4,186.043176
0,6,186.411812
0,29,186.945131
0,17,187.389655
0,11,187.788944
0,4,188.138966
0,10,188.528441
0,12,188.94523
0,17,189.418841
0,7,189.781291
0,13,190.1858
0,12,190.584788
0,6,190.934701
0,15,191.371404
0,14,191.781649
0,11,192.226481
0,13,192.670313
0,12,193.071892
0,11,193.476186
0,11,193.870761
0,12,194.289573
0,16,194.721271
0,4,195.062718
0,5,195.419637
0,4,195.810201
0,24,196.323202
0,10,196.709974
0,11,197.127614
0,12,197.54273
0,18,198.005251
0.008567,20,198.49123
0,15,198.971831
0,15,199.423065
0,12,199.85327
0,10,200.246539
0,4,200.600636
0,12,201.012541
0,20,201.484512
0,15,201.907812
0,6,202.347679
0,10,202.745821
0,8,203.121208
0,4,203.49478
0,7,203.862855
0,14,204.290853
0,10,204.679405
0,11,205.077192
0,6,205.485279
0,27,206.039276
0,7,206.414244
0,9,206.798564
0,7,207.179613
0,14,207.610579
0,12,208.042949
0,11,208.475054
0,8,208.946413
0,14,209.422002
0,14,209.860944
0,5,210.221052
0,16,210.663694
0,10,211.05016
0,6,211.413132
0,30,211.969915
0,10,212.446417
0,16,212.875991
0,18,213.327055
0,13,213.743569
0,15,214.169016
0,8,214.538408
0,13,214.951651
0,5,215.314067
0,32,215.984944
0,8,216.358818
0,8,216.732491
0,7,217.096354
0,5,217.458432
0,15,217.928467
0,27,218.454579
0,9,218.942411
0,4,219.316928
0,11,219.740601
0,6,220.121061
0,11,220.555253
0,16,221.01987
0,5,221.412009
0,19,221.901227
0,7,222.382788
0,12,222.822027
0,28,223.382308
0,5,223.758769
0,12,224.190516
0.00199,29,224.753033
0,5,225.108113
0,33,225.774267
0,12,226.194519
0,16,226.629526
0,5,227.003617
0,14,227.449565
0,42,228.103273
0,6,228.468706
0,16,228.992321
0,4,229.355353
0,13,229.774439
0,13,230.192734
0,16,230.72721
0,22,231.262718
0,4,231.624738
0,14,232.085804
0,18,232.58472
0,15,233.027636
0,4,233.397979
0,4,233.75735
0,20,234.276197
0,11,234.687583
0,7,235.073739
0,10,235.552193
0,5,235.94124
0,7,236.330552
0,11,236.740258
0.007063,16,237.205926
0,7,237.594532
0,5,237.963073
0,6,238.344533
0,8,238.775072
0,20,239.310881
0,20,239.796096
0,13,240.238461
0,29,240.783569
0,33,241.365495
0,4,241.717357
0,13,242.159866
0,13,242.584866
0,20,243.052258
0,10,243.455017
0,13,243.864081
0,9,244.242635
0,13,244.65411
0,4,244.998681
0,30,245.646427
0,11,246.035167
0,3,246.365613
0,16,246.798378
0,12,247.203893
0,13,247.621303
0,9,248.003512
0,10,248.409592
0,9,248.835691
0,14,249.276784
0,21,249.758226
0,9,250.139688
0,9,250.517389
0,12,250.918684
0,12,251.326059
0,15,251.775701
0,11,252.254157
0,12,252.675603
0,4,253.013626
0,14,253.443924
0,12,253.853066
0,5,254.20331
0,6,254.571022
0,13,254.983794
0,18,255.498642
0,17,255.956447
0,5,256.315551
0,14,256.747447
0,57,257.522461
0,6,257.881474
0,6,258.236736
0,5,258.629354
0,10,259.056903
0,13,259.476008
0,8,259.849737
0,4,260.195902
0,10,260.589536
0,8,260.975679
0,26,261.525234
0,10,262.010401
0,6,262.424934
0,14,262.884653
0,5,263.287018
0.014166,5,263.675141
0,10,264.078905
0,12,264.511793
0,4,264.888042
0,10,265.355098
0,11,265.801264
0,7,266.174588
0,7,266.544231
0,4,266.899789
0,15,267.329317
0,9,267.723746
0,7,268.112721
0,6,268.507687
0,4,268.927516
0,10,269.391808
0,4,269.798953
0,7,270.210104
0,4,270.591256
0,13,271.033051
0,11,271.456818
0,11,271.942122
0,14,272.418246
0,22,272.929723
0,8,273.342401
0,8,273.799601
0,12,274.284052
0,22,274.831195
0,12,275.281839
0,12,275.708625
0,7,276.096003
0,18,276.55656
0,15,276.980051
0,17,277.416269
0,9,277.795867
0.001865,32,278.390792
0,4,278.746007
0,13,279.201821
0,14,279.636657
0,12,280.051286
0,26,280.563774
0,9,280.962011
0,12,281.389054
0,7,281.787029
0,12,282.212928
0,8,282.587578
0,18,283.057391
0,14,283.528627
0,32,284.105185
0,5,284.465468
0,54,285.274934
0,8,285.65627
0,8,286.0294
0,5,286.374854
0,6,286.760915
0,4,287.107144
0,15,287.532008
0,10,287.936395
0,39,288.581972
0,5,288.953618
0,13,289.375584
0,5,289.727402
0,13,290.149543
0,14,290.577127
0,8,290.955471
0,20,291.431578
0,9,291.845238
0,18,292.330025
0,33,292.90485
0,13,295.877381
0,12,296.275943
0,14,296.738493
0,12,297.156435
0,9,297.554954
0.000415,4,297.90983
0,13,298.348393
0,12,298.774872
0,4,299.132431
0,7,299.513598
0,15,299.942513
0,9,300.324848
0,11,300.7288
0,15,301.165221
0,25,301.737315
0.016014,18,302.221053
0,6,302.614649
0,8,303.020354
0,11,303.43031
0,16,303.852144
0,14,304.273247
0,10,304.681911
0,24,305.210601
0,5,305.56754
0,8,305.94596
0,12,306.354436
0,10,306.75911
0,20,307.226423
0,9,307.614139
0,14,308.069578
0,5,308.428889
0,4,308.78373
0,15,309.212595
0,8,309.59272
0,13,310.020395
0,4,310.406986
0,22,310.963415
0,16,311.428714
0.013094,12,311.887244
0,8,312.288791
0,15,312.756441
0,6,313.146372
0,25,313.679274
0,6,314.035139
0,11,314.433733
0,5,314.790894
0,9,315.177278
0,23,315.674687
0,7,316.054665
0,6,316.449667
0,10,316.855234
0,17,317.322995
0,13,317.800323
0,12,318.263095
0,21,318.757946
0,14,319.184176
0,11,319.632735
0,14,320.13748
0,14,320.652673
0,5,321.076524
0,4,321.558052
0,13,322.0541
0,6,322.433684
0,16,322.883103
0,29,323.434064
0,22,323.999397
0,5,324.400873
0,9,324.909234
0,7,325.345534
0,6,325.72859
0,7,326.127061
0,12,326.558538
0,15,327.046039
0,5,327.432971
0,8,327.837169
0,9,328.268174
0,14,328.719831
0,12,329.153958
0,27,329.707286
0,7,330.093804
0,5,330.467678
0,11,330.892746
0,8,331.322526
0,13,331.79458
0,17,332.263378
0,15,332.716968
0,5,333.080363
0,4,333.440443
0,13,333.873233
0,12,334.304058
0,15,334.821866
0,15,335.304525
0,5,335.678465
0,6,336.052909
0,14,336.492254
0,25,337.017292
0,15,337.466928
0,7,337.872252
0.005027,23,338.470879
0,12,338.908407
0,15,339.359877
0,12,339.792226
0,8,340.192122
0,9,340.598964
0,9,341.013306
0,8,341.446061
0,7,341.861697
0,11,342.288568
0,6,342.65712
0,16,343.119348
0,17,343.596406
0,25,344.146295
0,7,344.553993
0,11,345.051293
0.024536,35,345.657186
0,5,346.021786
0,9,346.431315
0,13,346.866199
0,11,347.281349
0,5,347.662493
0,8,348.090669
0,17,348.63967
0,10,349.045471
0,10,349.448417
0,7,349.830036
0,4,350.198682
0,4,350.559753
0,20,351.063955
0,5,351.484509
0,18,351.978708
0,19,352.464423
0,24,352.992845
0,13,353.423098
0,7,353.800005
0,5,354.167369
0,12,354.632678
0,5,355.110812
0,13,355.545158
0,9,355.945585
0,28,356.490974
0,23,356.995775
0,17,357.456378
0,8,357.903713
0,12,358.342272
0,10,358.77629
0,6,359.159341
0,6,359.540086
0,18,360.014332
0,6,360.386813
0,5,360.769485
0,9,361.201376
0,24,361.781174
0,16,362.243467
0,15,362.691478
0,12,363.114993
0,5,363.495469
0,5,363.86181
0,14,364.334659
0,7,364.729207
0,15,365.238205
0,8,365.631612
0,8,366.012318
0,21,366.50084
0,17,366.962467
0,13,367.404615
0,11,367.917387
0,15,368.422091
0,12,368.851493
0,13,369.273445
0,5,369.646127
0,14,370.082123
0,15,370.535567
0,5,370.934346
0,11,371.373773
0,13,371.859704
0,18,372.322136
0.002153,14,372.764826
0,8,373.153227
0,12,373.576909
0.004143,18,374.048372
0,13,374.515585
0,6,374.974856
0,17,375.441159
0,8,375.832756
0,7,376.21967
0,13,376.648584
0,4,377.006545
0,13,377.457987
0,5,377.878314
0,3,378.272326
0,12,378.71736
0,7,379.103907
0,13,379.550014
0.007603,16,380.007209
0,14,380.451909
0,48,381.239814
0,12,381.711736
0,17,382.200988
0,20,382.691944
0,12,383.117889
0,12,383.562972
0,14,384.02361
0,14,384.493288
0,11,384.944491
0.009646,5,385.322374
0,6,385.780982
0,8,386.158576
0,19,386.651876
0,5,387.032794
0,15,387.495027
0,18,387.950046
0,11,388.41401
0,19,388.908999
0,12,389.328505
0,16,389.772991
0,7,390.152763
0,15,390.58938
0,5,391.041321
0,11,391.459891
0,12,391.922416
0,6,392.283177
0,19,392.758348
0,5,393.127111
0,7,393.500103
0,11,393.933
0,15,394.437376
0,22,394.999057
0,6,395.397992
0,15,395.853884
0,16,396.340478
0,17,396.803754
0,7,397.203639
0,11,397.655623
0,4,398.036638
0,4,398.445329
0,7,398.851024
0,11,399.272842
0,12,399.705
0,4,400.071901
0,6,400.474268
0,5,400.913126
0,5,401.291532
0,5,401.713457
0,11,402.134151
0,5,402.503036
0,8,402.893947
0,11,403.314519
0,11,403.740649
0,18,404.255157
0,16,404.711676
0,18,405.209353
0.022628,13,405.637513
0,6,406.023065
0,7,406.408714
0,10,406.818654
0,6,407.194715
0,8,407.609575
0,25,408.15766
0,11,408.58656
0,11,409.027044
0.000906,13,409.461943
0,12,409.891873
0,17,410.35658
0,23,410.908071
0,3,411.280189
0,5,411.759489
0,10,412.242312
0,8,412.700315
0,12,413.171129
0,12,413.593627
0,12,414.048519
0,8,414.44216
0,5,414.843167
0,6,415.219449
0,10,415.631936
0,15,416.125425
0,6,416.492834
0,13,416.929825
0,11,417.351522
0,7,417.712612
0,5,418.066139
0,14,418.497423
0,7,418.860752
0,5,419.213659
0,15,419.636788
0,11,420.053774
0,6,420.418174
0,16,420.882126
0,4,421.235133
0,16,421.701048
0,6,422.064738
0,7,422.428393
0,10,422.814402
0.021845,12,423.228617
0,15,423.658779
0,15,424.10927
0,11,424.509367
0,8,424.901137
0,9,425.279982
0,8,425.653052
0,10,426.04336
0,11,426.441604
0,11,426.841403
0,6,427.226818
0,13,427.637157
0,10,428.040371
0,12,428.448583
0,11,428.847023
0,6,429.211957
0,38,429.809421
0,7,430.174188
0,13,430.596131
0,7,430.973028
0,14,431.393461
0,12,431.794234
0,21,432.268017
0,4,432.619574
0,14,433.043288
0,11,433.439776
0,7,433.833767
0,15,434.272601
0,5,434.629464
0,11,435.026755
0,4,435.372688
0,12,435.7751
0,14,436.204331
0,11,436.597603
0,23,437.130717
0,16,437.563341
0,13,438.007685
0.002902,11,438.409082
0,11,438.807926
0,15,439.232496
0,6,439.595633
0,5,439.954361
0,19,440.440774
0,42,441.108608
0,21,441.605885
0,16,442.04725
0,6,442.410361
0,13,442.821789
0,12,443.241871
0,16,443.69443
0,14,444.117277
0,13,444.570647
0,9,444.950558
0,11,445.348771
0,6,445.707948
0,8,446.081783
0,22,449.106632
0,13,449.50369
0,12,449.91565
0,14,450.338293
0,5,450.687182
0,13,451.124608
0,6,451.488164
0,6,451.850954
0,5,452.205508
0,4,452.550845
0,12,452.956949
0,14,453.388273
0,6,453.749279
0,20,454.254723
0,5,454.615799
0,5,454.968156
0,5,455.320763
0,10,455.714942
0,14,456.130181
0,7,456.495517
0,11,456.890068
0,10,457.268705
0,16,457.724753
0,23,458.212239
0,14,458.628933
0,5,458.985119
0,10,459.383942
0,6,459.754242
0.005341,14,460.183549
0,17,460.642003
0,7,461.026748
0,4,461.37601
0,7,461.750255
0,5,462.100999
0,5,462.460317
0,7,462.827922
0,9,463.235833
0,9,463.61903
0,25,464.144722
0,4,464.4892
0,16,464.927624
0,11,465.329566
0,11,465.735968
0,14,466.156555
0,15,466.61673
0,12,467.025158
0,11,467.434681
0,23,467.930449
0,6,468.292624
0,7,468.682387
0,5,469.032187
0,21,469.590481
0,4,469.989532
0,6,470.370784
0,14,470.845662
0,9,471.259231
0,11,471.668448
0,4,472.033137
0,11,472.494505
0,13,472.927848
0,17,473.37789
0,5,473.7458
0,16,474.261836
0,6,474.63865
0,4,475.002834
0,20,475.487079
0,12,475.908377
0,5,476.280826
0,4,476.647559
0,11,477.059726
0.008111,30,477.641668
0,9,478.036461
0,12,478.463884
0,10,478.878145
0,4,479.242375
0,30,479.830019
0,7,480.210151
0,16,480.685702
0,18,481.158037
0,5,481.511178
0,6,481.887136
0,12,482.301469
0,13,482.738982
0,14,483.197667
0,4,483.555167
0,7,483.959638
0.049383,23,484.464043
0,10,484.862008
0,11,485.281469
0,9,485.672534
0,9,486.070794
0,6,486.461051
0,7,486.845643
0,17,487.311431
0,6,487.686007
0,6,488.056552
0,8,488.448537
0,8,488.829496
0,10,489.238165
0,4,489.602635
0,14,490.046445
0.020644,41,490.693076
0,6,491.062246
0,13,491.493366
0,11,491.903304
0,12,492.317923
0,7,492.711138
0.019918,17,493.182873
0,9,493.584432
0,17,494.057608
0,10,494.467089
0,16,494.928012
0,10,495.331038
0,8,495.720873
0,4,496.075628
0,6,496.452735
0,24,496.981769
0,6,497.348473
0,8,497.734955
0,11,498.14435
0,30,498.706515
0,11,499.120244
0,21,499.620788
0.000808,23,500.13674
0,10,500.549944
0,9,500.949722
0,14,501.381674
0,5,501.744413
0,19,502.227036
0,13,502.699748
0,6,503.082002
0,8,503.485884
0,13,503.932153
0,11,504.342377
0,7,504.729941
0,9,505.122904
0,10,505.528226
0.002878,19,506.036608
0,14,506.475485
0,10,506.901822
0,18,507.369179
0,5,507.736807
0,4,508.096489
0,5,508.461695
0,18,508.922199
0,16,509.3898
0,10,509.790829
0,13,510.215471
0,15,510.646636
0,4,511.003595
0,9,511.402171
0,11,511.808712
0,13,512.235016
0,17,512.707022
0,14,513.153744
0,23,513.67286
0,13,514.089346
0,20,514.572119
0,17,515.030606
0,12,515.452577
0,9,515.879276
0,32,516.449861
0,4,516.825222
0,7,517.210805
0.009017,14,517.645528
0,13,518.068857
0,6,518.50705
0,19,518.968899
0,25,519.486812
0,16,519.951143
0,13,520.369901
0,9,520.764964
0,5,521.120554
0,12,521.533335
0,7,521.90242
0,6,522.25759
0,15,522.698466
0,12,523.122987
0,12,523.552538
0,10,523.965106
0,20,524.438109
0,7,524.808242
0,8,525.189441
0,4,525.553192
0,14,525.979838
0,14,526.4097
0,5,526.778934
0,19,527.249538
0,29,527.78548
0,16,528.222543
0.008048,21,528.712722
0,14,529.16068
0,4,529.50757
0.000878,14,529.941477
0,15,530.381292
0,12,530.791941
0,12,531.219341
0,6,531.581816
0,5,531.937474
0,10,532.35312
0.003979,11,532.759339
0,11,533.202075
0,28,533.800255
0,11,534.205103
0,25,534.711256
0,32,535.290268
0,12,535.731234
0,15,536.160665
0,12,536.579443
0,9,536.983315
0,22,537.473993
0,12,537.890746
0,16,538.335086
0,12,538.791131
0,5,539.158559
0,10,539.557006
0,8,539.967
0,5,540.320008
0,15,540.750803
0,12,541.15382
0,4,541.50624
0,10,541.898159
0,13,542.318471
0,9,542.709159
0,7,543.077268
0,5,543.432034
0,29,543.978694
0,6,544.339386
0,11,544.745713
0,6,545.106569
0,5,545.466401
0,7,545.831985
0,29,546.414202
0,10,546.807352
0,23,547.302235
0,22,547.790357
0,15,548.228192
0,8,548.624652
0,14,549.068206
0,17,549.520961
0,6,549.883364
0,4,550.236539
0,7,550.606221
0,15,551.043928
0,15,551.476213
0,20,551.953506
0,24,552.45408
0,12,552.866191
0,5,553.22489
0,16,553.671912
0,15,554.125406
0,7,554.50007
0,9,554.88408
0,14,555.322517
0,13,555.735856
0,8,556.12296
0,10,556.524121
0,13,556.940094
0.004816,17,557.391837
0,12,557.797921
0,4,558.150881
0,11,558.580163
0,7,558.950198
0,7,559.335108
0,14,559.775995
0,4,560.130224
0,16,560.568804
0,5,560.924806
0,10,561.318065
0,17,561.799111
0,5,562.1661
0,8,562.541332
0,18,563.006346
0,14,563.455045
0,20,563.916546
0,15,564.356915
0,8,564.735226
0,11,565.150778
0,23,565.642782
0,16,566.092883
0,13,566.516552
0,14,566.938214
0,4,567.288667
0.013236,16,567.730561
0,13,568.160234
0,11,568.579027
0,6,568.937138
0,13,569.37291
0,10,569.760235
0,16,570.203274
0,25,570.711755
0,8,571.085174
0,14,571.540321
0,15,571.97793
0.008626,20,572.456653
0,13,572.881206
0,10,573.268653
0,7,573.63485
0,23,574.130279
0,17,574.582507
0,16,575.076416
0,7,575.44526
0,4,575.809228
0,12,576.239866
0,37,576.849509
0,9,577.242187
0,11,577.649217
0,14,578.078852
0,11,578.492047
0,6,578.852768
0,7,579.258491
0,12,579.682735
0,9,580.068354
0,8,580.444576
0,19,580.915807
0,4,581.276009
0,5,581.670649
0,5,582.028507
0,8,582.444555
0,4,582.795063
0,6,583.162248
0,15,583.598903
0,10,584.00275
0,30,584.557114
0,5,584.943542
0,6,585.31503
0,12,585.744355
0.002464,26,586.289323
0,17,586.738638
0,6,587.110307
0,15,587.545274
0,16,588.017329
0,10,588.429471
0,6,588.800034
0,8,589.201257
0,15,589.629771
0,19,590.095082
0,20,590.570901
0,19,591.036145
0,14,591.499754
0.006704,4,591.855767
0,8,592.247592
0,6,592.60794
0,9,593.000011
0,9,595.938634
0,7,596.303017
0,8,596.687693
0,4,597.039962
0,10,597.437191
0,10,597.836674
0,10,598.249085
0,16,598.716714
0,10,599.129812
0,11,599.541507
0,11,599.946981
0,16,600.39936
0,6,600.77467
0,11,601.185635
0,12,601.611966
0,12,602.041841
0,6,602.416006
0,16,602.860143
0,11,603.261134
0,25,603.787561
0,11,604.20787
0,13,604.670657
0,11,605.079143
0,14,605.545735
0,10,605.953981
0,29,606.507004
0,17,606.964091
0,7,607.336953
0,6,607.725646
0,8,608.119636
0,21,608.620796
0,6,609.01444
0,18,609.507329
0,6,609.884322
0,6,610.257761
0,10,610.667787
0,25,611.201744
0,11,611.60985
0,12,612.051211
0,17,612.511641
0,7,612.893249
0,9,613.289474
0,13,613.722915
0,6,614.096933
0,13,614.541189
0,5,614.900164
0,11,615.337956
0,11,615.761894
0,20,616.251239
0,10,616.652644
0,14,617.092154
0,19,617.585088
0,12,618.03019
0,13,618.463731
0,23,618.973116
0,10,619.38571
0,10,619.790919
0,5,620.160255
0,15,620.620651
0,11,621.064045
0,9,621.451415
0,17,621.917711
0,10,622.316135
0,7,622.702556
0.001329,24,623.219448
0,5,623.583606
0,14,624.01406
0,7,624.437852
0,7,624.823404
0,4,625.196614
0,13,625.631848
0,13,626.053535
0,5,626.413738
0,9,626.821227
0,5,627.188904
0,4,627.548913
0,6,627.929208
0,5,628.341974
0,4,628.708425
0,13,629.143386
0,10,629.557725
0,9,629.954409
0,5,630.324786
0,9,630.76189
0,11,631.185134
0,8,631.582038
0,16,632.050959
0,13,632.470306
0.001333,22,632.956679
0,11,633.374211
0,7,633.767615
0,8,634.218891
0,9,634.614915
0,12,635.060012
0,13,635.486315
0,4,635.853827
0,15,636.313733
0,12,636.733983
0,12,637.154048
0,14,637.625816
0,12,638.057808
0,21,638.564825
0,12,638.978757
0,17,639.427406
0,13,639.850472
0,4,640.221149
0,8,640.618262
0,5,640.985319
0,9,641.382434
0,15,641.835836
0,23,642.34028
0,6,642.721191
0,27,643.270392
0,15,643.704934
0,10,644.125648
0,33,644.73125
0,12,645.160848
0,14,645.599154
0.006739,5,645.965184
0,4,646.323696
0,18,646.78716
0,58,647.567254
0,9,647.965241
0,12,648.393331
0,12,648.821409
0,26,649.358535
0,21,649.861353
0,16,650.309399
0.00567,18,650.818804
0,5,651.189837
0,12,651.623608
0,9,652.024134
0,12,652.443745
0,12,652.875857
0,10,653.278886
0,13,653.725832
0,4,654.10228
0,14,654.547957
0,12,654.999516
0,5,655.368201
0,20,655.859913
0,44,656.528319
0,8,656.922119
0,6,657.301348
0,19,657.79228
0,7,658.192009
0,15,658.633887
0,5,658.992807
0,14,659.438749
0,4,659.801721
0,15,660.253211
0.027062,37,660.881523
0,9,661.293516
0,11,661.716408
0,6,662.09292
0,5,662.461747
0,23,662.985344
0,12,663.411815
0,11,663.851764
0,18,664.337184
0,17,664.810673
0,5,665.180311
0,5,665.544432
0,13,665.98396
0,8,666.372501
0,9,666.778658
0,7,667.183835
0,8,667.563674
0,5,667.952245
0,17,668.40245
0,7,668.780747
0,11,669.195866
0,11,669.608567
0,12,670.025261
0,4,670.398368
