#{"t_start": 1669995092.000832, "env_id": null}
r,l,t
0.403918,664,3757.734727
0.727655,1001,3765.472776
0.228121,549,3768.618761
1.163452,1001,3774.006261
0.234322,341,3776.058725
0.101645,126,3777.019002
0.878838,1001,3782.426166
0.430955,955,3789.828072
0.724542,1001,3795.154009
0.24734,548,3798.302765
0.452117,353,3800.396948
0.736731,254,3801.952834
0.23905,631,3805.37936
0.574742,921,3812.562516
1.140296,974,3817.733886
0.01392,320,3819.596621
0.422996,939,3824.608797
2.108984,482,3827.36546
0.979873,229,3828.852679
1.470067,203,3830.185733
0.350572,80,3830.924618
1.15767,1001,3838.580433
0.658795,1001,3843.965352
0.511263,163,3845.145252
0.380838,935,3850.262311
0.490515,1001,3855.73828
1.595164,603,3861.59491
0.173428,624,3864.989367
0.55659,147,3866.065442
0.886962,1001,3871.536904
0.666002,488,3874.341212
0.495432,1001,3879.736887
1.007153,913,3886.978319
0.318628,548,3890.082025
0.286436,406,3892.502804
0.599221,484,3895.296757
0.342849,483,3898.071551
0.927833,1001,3903.495888
0.761665,1001,3908.958161
1.585692,927,3916.37531
0.99541,471,3919.122016
0.737026,837,3923.690665
0.377635,483,3926.44346
1.95858,573,3929.755479
0.326002,436,3932.287743
0.319858,674,3938.268423
0.965166,1001,3943.747156
0.395147,1001,3949.101091
0.413863,1001,3954.547011
0.419851,272,3956.282228
0.257598,280,3958.041636
1.396225,1001,3965.710955
0.654918,1001,3971.113512
0.891132,1001,3976.57466
0.768993,1001,3982.062572
0.332347,491,3987.241502
0.600605,1001,3992.503275
0.370713,1001,3997.80771
0.587688,371,3999.937035
1.576984,1001,4005.324835
0.057607,35,4005.830202
0.202757,315,4007.766871
0.320245,815,4014.590675
0.693981,1001,4020.042928
0.603737,1001,4025.452763
1.195918,525,4028.438369
1.076054,1001,4033.825611
0.180182,77,4036.920178
0.706262,933,4041.664951
1.756001,1001,4046.899862
0.066348,152,4048.030179
0.736069,773,4052.191818
1.06266,1001,4057.480629
1.025745,834,4064.229295
0.367257,270,4065.838858
1.340598,1001,4071.148878
1.837438,1001,4076.432889
0.550772,1001,4081.741807
0.834505,1001,4089.417339
2.493168,1001,4094.569502
2.29498,1001,4100.054162
0.377339,436,4102.626435
0.78462,668,4106.389431
1.108413,1001,4113.997741
1.294317,1001,4119.404308
1.744359,1001,4124.666195
0.494786,1001,4129.923448
1.093627,1001,4137.7002
0.419927,617,4141.118306
0.407741,1001,4146.486871
0.134148,379,4148.714203
0.398085,253,4150.303515
0.899017,1001,4155.615945
0.103536,1001,4163.293768
0.465129,530,4166.213467
1.374235,1001,4171.459735
0.44443,632,4174.972977
1.684676,1001,4180.421093
0.88983,1001,4187.908486
1.416791,1001,4193.390727
0.968896,764,4197.67994
1.560814,1001,4202.992762
0.980921,494,4208.580706
1.39849,1001,4214.837442
0.438195,584,4218.162399
0.443841,468,4220.726718
0.426598,1001,4226.001028
0.452433,1001,4233.536108
0.654416,744,4237.472019
0.621011,507,4240.373988
1.595553,1001,4245.682171
1.145323,1001,4250.89573
1.797945,1001,4258.564652
0.271855,1001,4263.737247
2.015572,1001,4269.034412
0.690001,1001,4274.340989
0.861434,1001,4281.906641
0.887277,1001,4287.293789
2.630668,1001,4292.772916
2.093962,1001,4298.235654
1.217568,1001,4306.000466
1.75817,1001,4311.284175
0.353991,1001,4316.573296
2.002426,1001,4321.72934
0.422852,555,4324.91108
1.232791,974,4332.516428
1.670276,1001,4337.883078
1.636132,1001,4343.248409
1.056679,1001,4348.573575
0.198545,689,4354.781757
0.423183,324,4356.704662
0.181311,1001,4362.10742
0.180435,341,4364.200293
0.097158,557,4367.172142
0.602176,1001,4372.433937
1.317426,1001,4379.890079
0.911332,1001,4385.256647
0.518085,1001,4390.66379
1.638678,1001,4396.100186
1.10536,1001,4403.720025
0.44528,1001,4408.876017
2.04096,1001,4414.048975
0.3755,336,4416.056879
0.778685,515,4418.969246
3.388976,1001,4424.374768
1.219711,1001,4431.889874
1.380078,1001,4437.046527
1.074054,1001,4442.350333
1.389306,1001,4447.783603
0.954147,1001,4455.403836
2.120099,1001,4460.697164
1.021733,1001,4466.100471
0.388238,1001,4471.585079
2.387177,1001,4479.37612
0.986219,1001,4484.737477
0.791405,776,4488.8865
0.62197,1001,4494.050178
0.987196,639,4500.128822
0.757864,1001,4505.162512
0.559057,1001,4510.274376
2.460526,1001,4515.445158
1.198186,1001,4520.545607
0.963848,1001,4528.097732
3.235713,1001,4533.576844
0.488009,943,4538.598644
1.083368,1001,4544.008374
0.997919,1001,4551.679865
0.458742,558,4554.765228
1.562296,1001,4560.083256
2.364745,1001,4565.396769
1.043299,1001,4572.987894
1.969494,1001,4578.229165
1.558444,1001,4583.476167
2.585653,1001,4588.733357
0.616942,1001,4596.302715
1.284226,1001,4601.745535
1.158635,1001,4607.201062
1.043007,1001,4612.521355
2.382677,1001,4620.227413
2.44007,1001,4625.535684
0.602083,1001,4630.684443
1.289621,1001,4635.86546
0.997011,1001,4641.288042
1.226029,1001,4648.925522
0.58038,1001,4654.216212
1.924574,1001,4659.495574
0.364095,1001,4664.653861
1.509216,1001,4672.127796
3.214434,1001,4677.37014
1.979858,1001,4682.564588
0.532698,667,4686.156203
0.621151,1001,4693.72916
4.120898,1001,4699.004783
1.799593,1001,4704.228657
1.092524,403,4706.512196
0.919819,1001,4711.768265
3.022159,1001,4719.286355
1.118226,1001,4724.469253
4.069814,1001,4729.780628
1.425681,1001,4734.95009
1.60609,1001,4742.483582
1.496011,1001,4747.756293
2.731834,1001,4752.95373
2.332641,1001,4758.22489
1.143208,1001,4765.773714
1.245281,1001,4770.908134
1.075379,1001,4776.118671
1.815453,1001,4781.463511
1.496926,1001,4788.985426
1.893972,590,4792.216611
1.329077,1001,4797.627968
3.96902,1001,4802.8778
0.843632,1001,4810.515792
1.117791,903,4815.194566
0.867047,1001,4820.40778
1.515527,1001,4825.632294
0.331641,612,4828.885965
2.157374,1001,4836.277859
0.722505,1001,4841.41992
1.919209,836,4845.749388
2.379203,1001,4850.941731
1.526393,347,4852.959732
1.326342,630,4858.569019
0.959325,1001,4863.661
1.062137,1001,4869.011734
2.839071,1001,4874.285101
1.135667,1001,4882.104083
1.53832,1001,4887.270936
2.170204,1001,4892.659711
2.109747,1001,4898.028527
1.71429,1001,4903.411892
1.324602,1001,4910.752571
4.121075,1001,4915.8915
1.774562,666,4919.426987
2.065709,638,4922.940798
2.510601,1001,4930.460997
1.353582,1001,4935.757212
1.175548,1001,4941.040313
0.861758,1001,4946.325443
0.929143,1001,4954.032727
2.850478,1001,4959.355296
3.485992,1001,4964.712725
3.716657,1001,4970.012464
1.453054,1001,4975.426035
1.623097,1001,4982.98318
3.170765,1001,4988.402025
0.800027,1001,4993.852966
2.043871,1001,4999.132628
1.686391,1001,5006.892874
1.02931,511,5009.714079
2.628657,1001,5015.117261
4.71941,1001,5020.519509
4.978291,1001,5028.151186
1.654427,769,5032.326215
3.78438,1001,5037.648949
1.929315,1001,5042.837851
1.966641,1001,5048.073852
0.936555,208,5051.67675
2.062077,1001,5056.828067
4.929981,1001,5062.245262
1.916946,1001,5067.731283
1.403257,1001,5075.518595
0.383329,225,5076.924455
2.371846,1001,5082.223312
2.013604,1001,5087.563255
2.857078,1001,5092.761791
1.294486,1001,5100.425174
2.873494,1001,5105.673154
1.83385,1001,5111.011177
1.276941,1001,5116.317182
2.236237,1001,5123.901963
1.119619,1001,5129.190292
3.423277,1001,5134.618843
2.588248,1001,5140.015354
0.499022,1001,5147.691997
2.916863,1001,5152.978758
3.141026,1001,5158.332081
2.458921,1001,5163.833619
1.198937,1001,5169.231629
1.214516,1001,5176.730519
2.283361,1001,5182.015807
1.018015,1001,5187.302652
2.216072,1001,5192.646287
3.064388,1001,5200.236212
0.750413,1001,5205.392496
1.353621,1001,5210.753321
0.897567,620,5214.219905
3.376993,1001,5221.922415
3.545746,1001,5227.041376
1.49738,1001,5232.287145
0.027801,541,5235.26092
0.31153,1001,5240.614013
2.459525,1001,5248.142308
0.370316,1001,5253.473867
0.804988,1001,5258.808509
1.401858,877,5263.507157
3.262532,1001,5271.131694
2.693313,1001,5276.404405
3.129535,1001,5281.852816
0.556897,1001,5287.28285
3.512284,1001,5294.58267
3.409066,1001,5299.671089
2.832787,1001,5304.768096
2.498446,329,5306.67574
2.484645,1001,5311.882937
1.649725,763,5318.189198
1.901297,1001,5323.333151
5.774203,1001,5328.631474
2.359594,1001,5333.954026
0.905483,1001,5341.491605
1.794546,1001,5346.676166
1.970063,1001,5351.777981
5.400762,1001,5356.82786
1.850238,1001,5364.286535
3.269999,1001,5369.348478
3.001269,1001,5374.522031
2.694226,1001,5379.644491
4.532923,1001,5387.09011
4.807433,1001,5392.17717
3.649958,1001,5397.336309
2.056604,1001,5402.395458
3.456373,1001,5409.965332
2.060355,1001,5415.201719
3.280901,867,5419.84671
1.378052,1001,5425.070744
3.107578,1001,5430.276169
3.317895,1001,5437.875621
2.996493,1001,5443.075818
3.242954,1001,5448.349201
3.423069,1001,5453.591027
3.001094,1001,5460.97103
3.452887,1001,5466.056514
1.191147,1001,5471.14822
1.610938,1001,5476.347167
1.573216,1001,5483.709831
2.354264,1001,5488.855991
2.749463,1001,5493.913083
1.416248,1001,5499.221756
2.646809,1001,5506.684309
3.51445,1001,5511.953522
1.925627,1001,5517.35906
1.756412,1001,5522.596157
1.799399,1001,5530.304149
1.641301,1001,5535.542812
2.364384,1001,5540.832558
1.699139,1001,5546.046823
0.967059,1001,5553.64867
1.439131,1001,5558.854288
4.058827,1001,5564.178845
3.546067,1001,5569.398232
2.995224,1001,5576.944364
5.174268,1001,5582.362322
2.839657,1001,5587.719007
4.121731,1001,5592.968683
5.155521,1001,5600.507828
4.580605,1001,5605.838746
3.820576,1001,5611.066659
3.378069,1001,5616.216131
2.100295,1001,5623.792127
4.059204,1001,5629.000541
2.577973,933,5633.832816
1.354741,503,5636.586593
0.500814,1001,5641.836101
2.85503,1001,5649.517619
1.652183,1001,5654.742842
1.763857,1001,5660.163912
3.432374,1001,5665.402708
1.130466,1001,5673.150392
1.588134,1001,5678.543328
5.070178,1001,5683.909076
2.278104,1001,5689.31704
2.217367,1001,5696.950347
4.610907,777,5701.248476
2.912492,1001,5706.708079
3.560361,1001,5712.059192
2.224761,1001,5719.703322
2.727094,1001,5724.888833
3.501693,1001,5730.170869
3.347678,1001,5735.333229
3.183034,1001,5740.639119
2.681605,1001,5748.106403
2.863155,1001,5753.285631
3.171824,1001,5758.69141
2.762673,1001,5763.901738
0.558757,1001,5771.484583
4.509352,1001,5776.945395
3.672735,1001,5782.497579
4.539196,1001,5787.703107
1.40295,1001,5795.284419
1.613914,1001,5800.570634
4.776913,1001,5805.920689
2.424016,1001,5811.223857
1.364617,1001,5818.692343
3.671202,1001,5824.018168
4.868431,1001,5829.443504
3.880848,1001,5834.725201
1.126319,1001,5842.347508
1.990658,1001,5847.573707
6.972423,1001,5852.91012
5.632892,1001,5858.182297
6.558992,1001,5865.81956
4.317281,1001,5871.10278
2.292649,1001,5876.339549
3.276918,1001,5881.612037
3.089627,1001,5889.121588
0.891932,1001,5894.474312
4.537942,1001,5899.821485
2.029329,1001,5905.167424
2.512955,1001,5912.585366
5.583966,1001,5917.88338
1.858341,1001,5923.167724
2.148699,1001,5928.50973
5.008403,1001,5936.049541
3.591619,1001,5941.379902
2.08915,418,5943.831597
6.01174,1001,5949.151567
3.190982,1001,5954.394106
0.899224,1001,5961.983206
3.990838,1001,5967.29832
5.023363,1001,5972.652415
3.994576,1001,5977.958322
3.601885,1001,5985.523851
2.100837,1001,5990.726299
4.88042,1001,5996.081904
3.73887,1001,6001.371147
2.322913,1001,6008.863078
4.229435,1001,6014.165527
4.756927,1001,6019.349296
4.274561,1001,6024.71022
2.658698,1001,6032.32706
4.09616,1001,6037.56885
3.947423,1001,6042.844288
3.288507,1001,6048.179562
3.283515,1001,6055.722127
2.091657,1001,6060.994761
4.779104,1001,6066.269073
3.363993,1001,6071.580312
3.712884,1001,6079.242618
3.4266,1001,6084.653591
2.532394,1001,6089.997502
2.888884,1001,6095.46184
