#{"t_start": 1670330700.3167682, "env_id": null}
r,l,t
0.031277,20,957.112663
0.101609,21,957.735202
0.290696,1001,967.268089
0.78909,1001,979.465881
0.291419,1001,988.952335
0.325609,294,992.141169
2.824252,1001,1001.631479
1.650089,1001,1014.140437
0.880299,1001,1023.542648
0.087749,23,1024.188289
1.505962,1001,1033.646708
0.851485,1001,1043.130157
0.075832,1001,1055.939549
0.233164,1001,1065.65005
2.188305,795,1073.112842
0.042082,921,1081.63906
1.837052,1001,1090.838298
1.996892,1001,1102.911262
0.053972,20,1103.459681
0.156941,1001,1112.604455
2.212568,1001,1121.909657
0.081007,1001,1131.171949
0.048385,18,1131.774676
0.097159,1001,1144.098875
1.69504,1001,1153.638819
0.113397,23,1154.277143
0.219745,1001,1163.950566
0.703132,1001,1173.072877
1.995312,1001,1185.382967
0.307037,1001,1194.452372
1.494461,1001,1203.820697
0.19258,1001,1212.886983
0.902402,1001,1224.657751
0.702972,1001,1233.770235
1.051138,1001,1242.871263
0.356259,1001,1252.122437
0.7483,1001,1264.217063
1.262331,1001,1273.623615
0.531026,1001,1282.870641
0.097244,25,1283.585281
0.122745,24,1284.293985
0.06044,167,1286.18053
4.883608,1001,1295.495341
3.136397,1001,1307.557796
5.606681,1001,1317.189872
0.987691,1001,1326.33896
2.331793,1001,1336.088871
1.607,1001,1348.658022
0.410074,1001,1357.90776
1.137606,1001,1367.620144
0.094349,20,1368.307717
2.119403,1001,1377.806251
3.102404,1001,1390.108764
3.82518,1001,1399.636234
1.220028,581,1405.150274
0.41594,1001,1414.406594
0.299731,1001,1423.694082
1.264271,1001,1436.603951
3.133884,1001,1448.344067
1.346002,1001,1458.787473
5.398292,1001,1468.914998
1.777141,1001,1482.548448
0.605907,1001,1492.443173
1.04919,1001,1502.734665
1.692552,1001,1512.733325
0.185737,1001,1525.96837
1.581382,1001,1535.940937
0.209173,1001,1546.064267
2.305563,1001,1556.168517
1.667794,1001,1570.259823
1.493593,1001,1580.759218
1.795438,1001,1592.245434
0.759904,1001,1603.871154
1.895787,734,1615.373043
0.500391,1001,1626.42607
0.651091,1001,1637.851271
0.066271,21,1638.556478
6.399706,1001,1649.715404
0.002502,25,1650.424094
2.062546,1001,1664.60508
0.105806,1001,1675.818984
0.771842,1001,1686.755652
1.472874,1001,1697.540482
2.947475,1001,1712.525733
2.136615,1001,1722.684667
1.087047,1001,1733.597842
0.61098,1001,1744.893075
0.325735,1001,1755.662472
0.101959,23,1756.394241
0.848621,1001,1770.751678
3.989038,1001,1782.153296
4.741914,619,1788.930387
0.047486,20,1789.627036
0.880022,1001,1800.36377
1.031282,1001,1815.655788
2.067133,1001,1826.840111
0.400261,1001,1837.877439
3.890501,1001,1849.446763
3.280781,1001,1864.318324
5.378226,1001,1875.353186
1.493533,1001,1886.683955
3.826875,1001,1897.671794
2.137083,1001,1911.559127
7.750539,1001,1922.755147
2.433442,1001,1933.490541
3.776863,1001,1944.297814
2.139932,1001,1959.252294
2.771912,1001,1970.28391
1.117583,1001,1981.432384
0.267254,1001,1992.665128
1.946759,1001,2007.033178
1.710771,1001,2018.085369
4.487498,1001,2028.119995
0.075089,22,2028.779281
2.670949,1001,2038.917171
1.332408,1001,2052.003675
4.010738,1001,2061.974855
3.934098,1001,2072.12711
4.162752,1001,2082.279059
3.208668,1001,2093.071121
2.833139,1001,2106.981439
0.727395,1001,2117.468753
0.741548,1001,2127.799394
6.517619,1001,2137.937045
5.325994,1001,2151.218507
0.115648,1001,2162.346575
0.472911,1001,2173.315037
3.035471,1001,2184.496026
5.214603,1001,2198.923063
3.404329,1001,2210.083869
0.880473,1001,2221.131682
3.33982,1001,2232.421841
3.446362,1001,2246.581409
5.033768,1001,2257.136125
0.071327,22,2257.830936
0.076681,22,2258.619432
2.618472,1001,2269.338139
1.386418,1001,2280.380922
0.178143,23,2281.034372
0.535967,1001,2294.319441
6.086873,1001,2306.248637
0.880105,1001,2316.753131
0.173851,21,2317.440146
0.14252,21,2318.151583
1.650926,1001,2329.255708
0.034133,1001,2343.885118
4.254546,1001,2354.743144
5.377763,1001,2366.517959
1.050835,1001,2377.535889
2.540698,1001,2391.912549
4.186602,1001,2402.621854
1.77229,1001,2413.16226
4.587062,1001,2423.99676
1.67268,1001,2438.069472
0.474382,63,2439.106361
6.914731,1001,2450.984849
1.801474,1001,2462.799424
0.117681,22,2463.599201
3.396805,1001,2475.371739
7.35996,1001,2490.498091
5.088674,1001,2501.943853
1.093351,1001,2513.925977
5.054975,1001,2525.407772
2.731029,1001,2540.884828
2.50584,1001,2551.999381
1.723605,1001,2563.626744
0.974374,1001,2575.201743
4.602378,1001,2590.45721
0.077634,23,2591.176482
0.077297,22,2591.886269
7.126316,1001,2603.523369
1.435859,1001,2615.402854
5.89555,1001,2626.920643
2.016904,1001,2642.225876
1.800496,1001,2654.561837
6.254865,1001,2666.238199
5.542137,1001,2677.842379
0.376891,1001,2692.997124
1.219245,1001,2704.647298
3.895742,1001,2715.449898
2.362023,1001,2726.220174
5.304216,1001,2740.138088
2.93442,728,2748.471807
2.474818,1001,2759.8258
3.933571,1001,2770.69676
0.082286,21,2771.362832
6.693927,1001,2782.395689
1.2107,1001,2796.407172
4.103165,1001,2807.48764
6.593928,1001,2818.713536
0.908643,1001,2830.177941
3.803402,1001,2844.681277
3.065142,1001,2855.614855
1.509686,1001,2866.521544
0.101685,23,2867.263162
1.272909,1001,2878.093377
0.955327,1001,2892.203907
3.328931,1001,2903.017417
0.764114,1001,2913.707023
5.599376,1001,2924.485923
2.236029,1001,2938.466835
5.375687,1001,2949.577778
5.224731,1001,2960.687067
6.275655,1001,2971.769868
2.354612,1001,2985.941107
1.851766,1001,2997.111842
2.787972,1001,3007.699214
4.94287,1001,3018.678158
1.487801,1001,3033.144586
1.311814,1001,3044.226832
2.519763,1001,3055.036296
6.071839,1001,3065.744925
2.952946,1001,3080.555394
2.362207,1001,3091.357854
0.077888,25,3092.069857
4.408044,1001,3104.620291
1.219665,1001,3116.884479
4.264236,1001,3132.042214
3.873061,1001,3143.678837
3.274965,1001,3155.62287
6.216569,1001,3167.529959
5.500334,1001,3179.687052
0.268612,1001,3195.299389
2.403227,1001,3207.061644
3.223077,1001,3218.865203
5.971836,1001,3230.569977
5.792007,1001,3245.607981
3.645244,1001,3258.329844
5.614601,1001,3270.04195
2.383768,1001,3281.189078
6.250496,1001,3295.244211
6.602442,1001,3305.936148
6.748128,1001,3316.581887
4.355435,1001,3328.93747
6.860508,1001,3343.899906
5.43931,1001,3355.537613
3.700472,1001,3367.274441
3.193047,1001,3379.497379
5.451291,1001,3393.868483
5.956952,1001,3405.30712
8.31135,1001,3417.251439
7.707366,1001,3428.73523
4.384415,1001,3443.922476
4.485411,1001,3455.559737
3.15666,1001,3467.048802
5.757939,1001,3478.888657
2.925941,1001,3493.86118
4.46288,1001,3505.388347
5.899452,1001,3516.974712
7.694495,1001,3528.530651
8.455264,1001,3543.880142
5.516224,1001,3556.03995
2.815001,1001,3567.733046
3.490652,1001,3580.337561
4.884716,1001,3595.437321
3.192227,1001,3607.115188
1.817328,1001,3619.240873
4.005174,1001,3631.530277
5.772502,1001,3647.64607
3.085424,1001,3659.331729
5.068665,1001,3670.95749
2.758942,1001,3682.713748
5.085331,1001,3698.286944
6.01184,1001,3711.069982
2.586297,1001,3723.536779
7.930735,1001,3735.738595
4.796095,1001,3747.474397
5.916463,1001,3763.178279
2.216287,1001,3775.165896
3.752379,1001,3787.198475
6.040431,1001,3799.18875
3.542955,1001,3814.330313
6.806039,1001,3825.678989
5.81078,1001,3837.201221
7.43259,1001,3849.211236
7.748027,1001,3865.237715
7.864899,1001,3877.351871
6.289953,1001,3889.363603
6.909277,1001,3901.238104
1.880634,1001,3915.849012
3.890976,1001,3927.123357
7.361731,1001,3938.452851
7.445656,1001,3949.863899
8.216772,1001,3965.125685
3.387392,1001,3976.363104
6.347846,1001,3987.7273
4.512558,1001,3999.530648
6.402675,1001,4015.205022
5.437973,1001,4026.809247
5.253857,1001,4039.352857
6.217747,1001,4051.155783
6.301812,1001,4065.851503
8.401394,1001,4077.391102
6.363167,1001,4088.906582
7.555172,1001,4101.197153
6.473694,1001,4116.386127
3.387279,1001,4127.803621
4.02573,1001,4139.469769
7.291211,1001,4151.175007
6.535939,1001,4166.12687
8.966298,1001,4178.121184
3.057889,1001,4189.585482
5.299176,1001,4201.801146
3.408067,1001,4218.336372
7.198048,1001,4229.910551
4.612323,1001,4242.135559
3.607137,1001,4254.295423
8.038123,1001,4269.385136
6.313994,1001,4281.364341
8.226344,1001,4293.184375
8.088449,1001,4304.729339
8.037594,1001,4316.77881
8.554738,1001,4332.145875
7.692287,1001,4344.306002
7.953483,1001,4356.129826
9.761598,1001,4367.614949
5.605898,1001,4382.562589
6.968518,1001,4394.023492
4.548626,1001,4405.730472
9.557756,1001,4417.137158
6.987077,1001,4432.257241
4.786706,1001,4444.894176
11.650917,1001,4457.6148
9.879604,1001,4469.827986
3.954307,1001,4486.088086
13.995955,1001,4498.181145
6.094103,1001,4510.676508
9.938779,1001,4523.14709
9.476367,1001,4538.680409
6.68533,1001,4550.419973
10.980031,1001,4561.97926
7.76276,1001,4574.174655
11.678485,1001,4588.72342
6.341457,1001,4600.046669
11.941137,1001,4611.509598
11.584412,1001,4622.569236
4.826021,682,4633.47732
4.804032,1001,4644.49187
8.667204,1001,4656.058345
8.423947,1001,4666.945643
9.594202,1001,4681.402542
9.087287,1001,4692.9319
5.450326,1001,4704.442109
3.836036,1001,4715.95674
6.310074,1001,4728.55064
11.51371,1001,4745.082902
10.142636,1001,4757.335276
4.617926,536,4764.220427
5.377512,1001,4776.223532
5.483178,1001,4792.896976
7.514988,1001,4806.13903
8.095282,1001,4819.282389
6.294481,1001,4832.939508
6.915785,1001,4848.165055
9.096625,1001,4859.024771
8.173216,1001,4870.210834
10.280374,1001,4881.108378
7.455949,1001,4895.124048
7.923175,1001,4911.495259
9.348772,1001,4931.082479
9.647301,1001,4950.757753
9.738567,1001,4975.614184
6.674924,1001,4994.65712
8.607568,1001,5014.56439
12.540437,1001,5036.150263
11.048321,1001,5055.622098
8.682629,1001,5080.810786
11.368805,1001,5099.79119
12.598412,1001,5119.024461
11.766937,1001,5138.041242
2.835081,180,5147.452584
10.615089,1001,5167.690291
11.96024,1001,5187.445912
9.400944,1001,5207.033431
10.022244,1001,5227.876566
14.234853,1001,5252.412811
10.870328,1001,5271.442564
9.796521,1001,5290.40485
10.389211,1001,5309.938448
12.510755,1001,5334.535959
10.844268,1001,5353.90174
11.08572,1001,5373.120415
7.018168,1001,5393.014494
11.315585,1001,5417.394986
10.242869,1001,5437.065465
8.4956,1001,5456.384572
9.58886,1001,5475.375764
11.400128,1001,5499.670519
5.564212,1001,5519.337838
11.679444,1001,5538.40291
7.167696,534,5549.044995
11.488406,1001,5573.756568
11.599592,1001,5593.195006
11.207814,1001,5612.471856
11.213476,1001,5631.738614
12.232056,1001,5660.305616
13.9592,1001,5680.34011
13.953999,1001,5698.877047
13.942644,1001,5718.710994
11.948243,1001,5738.768445
0.31031,62,5745.714493
13.711631,1001,5764.960464
14.653345,1001,5783.4956
13.492575,1001,5801.921738
12.371601,1001,5820.544817
12.865181,1001,5845.10491
8.333736,1001,5863.869081
9.525016,1001,5883.430445
13.884718,1001,5902.159754
10.357101,1001,5925.992577
7.982426,1001,5944.86637
13.27201,1001,5964.008923
13.807918,1001,5982.703541
17.3459,1001,6007.092746
11.829653,1001,6026.021298
13.133297,1001,6045.09649
13.828331,1001,6064.237611
13.232379,1001,6087.955389
15.781704,1001,6107.186833
12.084268,1001,6126.176035
15.985679,1001,6144.863354
12.370353,1001,6168.83639
15.946184,1001,6187.916268
13.319291,1001,6206.950238
16.102126,1001,6226.324151
14.189798,1001,6250.08308
13.595582,1001,6269.515597
14.516777,1001,6288.356309
13.053204,1001,6307.438719
12.71243,1001,6331.405395
13.976418,1001,6364.288758
16.545196,1001,6396.617551
16.480589,1001,6429.74237
16.490495,1001,6470.107038
10.953815,1001,6493.976953
16.437247,1001,6513.405543
17.010942,1001,6533.239348
14.148479,1001,6558.136331
16.768978,1001,6577.777616
12.776222,1001,6597.641382
16.87642,1001,6617.696068
12.28229,1001,6642.584979
14.509579,1001,6654.57047
12.425607,1001,6665.90019
4.349739,447,6671.336303
15.527227,1001,6682.739132
13.218409,1001,6697.593421
15.59093,1001,6709.097134
17.946568,1001,6720.878749
13.939459,1001,6732.485273
15.190365,1001,6747.658227
17.846848,1001,6759.403846
18.160561,1001,6771.019226
13.127309,1001,6782.566625
15.334181,1001,6797.920748
17.862979,1001,6809.194111
15.001165,1001,6820.307149
15.552158,1001,6831.278142
16.864748,1001,6846.571002
18.403554,1001,6857.688129
16.20169,1001,6868.878092
18.327614,1001,6880.12964
17.481904,1001,6895.094321
17.002889,1001,6906.30512
16.185457,1001,6917.810167
15.914046,1001,6929.213896
17.34825,1001,6943.961239
20.512761,1001,6955.050469
15.62808,1001,6966.073859
16.755315,1001,6977.982574
18.237855,1001,6989.598154
17.881337,1001,7004.283231
17.880808,1001,7015.755224
18.586872,1001,7026.739507
16.116429,1001,7038.005581
16.856469,1001,7053.051306
17.735469,1001,7064.379304
15.94112,1001,7075.869669
18.1089,1001,7087.161044
19.540293,1001,7102.008488
12.456951,1001,7113.282074
18.384754,1001,7124.751548
16.602895,1001,7135.901213
19.54875,1001,7150.845149
20.598876,1001,7162.20588
16.94479,1001,7173.217165
21.458146,1001,7184.5007
23.169043,1001,7199.730194
18.526139,1001,7210.899443
18.513762,1001,7222.284349
18.144675,1001,7233.739392
22.569745,1001,7248.551584
19.395112,1001,7259.772303
4.431517,258,7263.217304
17.054667,952,7274.271742
20.680647,1001,7285.585476
17.41107,1001,7300.44723
18.487084,1001,7311.786122
19.887122,1001,7323.538738
19.043393,1001,7334.991338
19.815881,1001,7350.392853
17.754773,1001,7362.235549
14.120741,746,7370.876416
19.407558,1001,7382.517873
21.14572,1001,7397.392603
19.098214,1001,7408.788926
20.177105,1001,7420.213108
17.141233,1001,7431.694973
21.833384,1001,7446.764724
20.499356,1001,7457.993244
16.23194,933,7468.645902
22.333783,1001,7480.202936
20.197697,1001,7491.606981
21.149528,1001,7507.138143
11.47914,571,7513.941394
17.72077,1001,7525.266117
19.262419,1001,7536.78071
21.582271,1001,7551.691397
18.562047,1001,7563.450698
18.854902,1001,7575.055228
19.551829,1001,7586.410298
18.27379,1001,7601.615004
20.3172,1001,7613.026598
15.968701,1001,7624.477868
18.717206,1001,7636.407722
18.526833,1001,7651.779065
20.072094,1001,7663.450022
19.160883,1001,7675.070129
19.846308,1001,7686.527246
20.251336,1001,7701.599842
20.707381,1001,7713.205122
20.534145,1001,7724.692216
21.261452,1001,7736.306913
22.896471,1001,7751.592143
19.762814,1001,7762.973015
21.240302,1001,7774.401336
19.504279,1001,7785.952842
19.551378,1001,7797.725779
21.927638,1001,7812.813271
21.157357,1001,7823.943469
21.405335,1001,7835.433718
21.863566,1001,7847.115964
23.186139,1001,7862.173489
22.579868,1001,7873.827053
21.421979,1001,7885.536703
22.737024,1001,7897.027768
20.546262,1001,7912.280146
22.325501,1001,7923.674436
21.368053,1001,7935.149957
20.778324,1001,7946.782362
20.815376,1001,7961.675654
15.745921,667,7969.389974
22.646096,1001,7980.894961
21.937415,1001,7992.406271
19.852872,1001,8007.783669
24.134724,1001,8019.129573
20.686549,1001,8030.886771
22.025466,1001,8042.321545
19.663358,1001,8057.388437
21.705421,1001,8069.046726
23.150677,1001,8080.557215
23.865813,1001,8091.903784
22.080424,1001,8107.507223
24.092642,1001,8118.978975
22.998839,1001,8130.513441
22.521704,1001,8142.10087
22.829352,1001,8153.527016
24.294753,1001,8168.598487
24.719939,1001,8180.023318
24.70606,1001,8191.339889
23.496989,1001,8202.916053
22.361204,1001,8217.585622
23.153145,1001,8229.066848
24.748432,1001,8240.418361
20.846641,1001,8251.829172
21.92903,1001,8267.015554
22.43163,1001,8278.576715
22.231798,1001,8290.064661
24.552418,1001,8301.7101
21.81744,1001,8316.661398
24.17276,1001,8327.948312
23.714929,1001,8339.470252
21.523289,1001,8351.220347
23.867806,1001,8366.54666
24.199176,1001,8377.84879
22.211846,1001,8389.150428
23.391513,1001,8400.725096
23.150652,1001,8415.421537
24.22788,1001,8426.878904
24.100352,1001,8438.626754
23.445836,1001,8449.980517
23.958337,1001,8465.050595
20.522952,1001,8476.742342
22.843516,1001,8487.976593
21.110162,1001,8499.699229
24.910807,1001,8514.95588
23.818397,1001,8526.36272
24.199794,1001,8537.925493
22.927452,1001,8549.266783
25.305505,1001,8565.174129
23.096436,1001,8576.250798
22.177529,1001,8587.711036
23.087679,1001,8599.333184
23.972224,1001,8614.265896
22.562971,1001,8625.575068
23.860089,1001,8637.100768
23.294455,1001,8648.217709
23.598327,1001,8663.474182
25.421116,1001,8674.765731
22.620232,1001,8685.779913
24.659648,1001,8697.17128
22.344626,1001,8708.520645
24.382165,1001,8723.385633
21.115524,1001,8734.858913
22.918208,1001,8746.293164
24.046104,1001,8758.057707
26.315304,1001,8773.070674
23.489029,1001,8784.429519
23.146903,1001,8796.217474
23.777855,1001,8807.460658
24.699224,1001,8822.321041
22.919174,1001,8834.390384
23.764294,1001,8846.03484
24.474049,1001,8857.578561
25.443302,1001,8872.961147
25.909716,1001,8884.194585
26.393668,1001,8895.879241
25.050856,1001,8906.975379
25.175122,1001,8922.173018
24.754014,1001,8933.990368
26.457863,1001,8945.3926
23.958314,1001,8956.887346
24.643615,1001,8971.808208
24.944588,1001,8982.89125
25.31912,1001,8994.533159
26.328237,1001,9005.968957
23.900823,1001,9020.986021
23.350906,1001,9032.369469
25.321463,1001,9043.439417
25.631851,1001,9054.644763
26.143372,1001,9069.900015
23.077164,1001,9081.753834
24.224038,1001,9093.298908
25.60563,1001,9104.543562
24.995655,1001,9119.343354
25.864038,1001,9131.008981
22.479805,1001,9142.49067
23.423209,986,9153.805156
23.371432,1001,9168.757287
24.911338,1001,9179.927242
22.517841,1001,9191.649342
25.478919,1001,9202.64875
23.982631,1001,9213.899144
24.719541,1001,9228.281471
22.452748,1001,9239.550097
24.624777,1001,9250.267582
25.312531,1001,9261.46601
26.211267,1001,9275.414949
23.775743,1001,9286.383992
26.033665,1001,9297.383561
24.041252,1001,9308.314917
26.208264,1001,9322.533295
24.511766,1001,9333.295029
25.543229,1001,9344.467865
23.476851,1001,9355.170869
24.360232,1001,9369.048538
24.285444,1001,9379.968814
24.913337,1001,9390.751252
11.233578,428,9395.715816
25.706842,1001,9410.189035
24.302636,1001,9420.787333
24.621763,1001,9431.594008
25.960813,1001,9442.416224
23.256109,1001,9453.24515
24.342863,1001,9467.192559
26.960987,1001,9477.819414
23.643538,1001,9488.817485
26.616502,1001,9499.534233
24.192739,1001,9513.294966
25.598644,1001,9523.927051
25.786849,1001,9534.580998
24.465775,1001,9545.046597
24.946785,1001,9559.471402
25.06422,1001,9570.064328
26.322165,1001,9580.909697
25.485224,1001,9591.70799
25.604915,1001,9605.496977
26.679848,1001,9616.278631
26.592896,1001,9627.090115
25.684652,1001,9637.833925
24.725674,1001,9651.709998
22.500325,1001,9662.443208
23.13011,1001,9673.305941
25.4661,1001,9683.869414
23.784663,1001,9697.968808
24.359956,1001,9709.174723
25.027463,1001,9719.947906
25.388256,1001,9730.781451
24.292313,1001,9745.086422
26.893141,1001,9755.866917
26.200273,1001,9766.721881
25.59971,1001,9777.568471
26.988361,1001,9791.400449
24.67908,1001,9802.212898
26.95338,1001,9813.379105
25.244312,1001,9824.036354
24.274307,1001,9838.359063
27.27786,1001,9849.28129
26.373913,1001,9860.660655
25.593766,1001,9871.615644
25.186637,1001,9885.150864
8.856713,365,9889.106826
24.672522,1001,9900.162359
26.250475,1001,9911.301499
25.911383,1001,9922.391508
23.67221,1001,9936.053624
26.724713,1001,9946.789823
25.869105,1001,9957.16484
26.085773,1001,9967.896128
26.665513,1001,9981.434538
25.117544,1001,9992.585021
24.647242,1001,10003.56804
28.14669,1001,10014.161565
26.130416,1001,10027.338883
25.547608,1001,10038.40577
6.903314,248,10041.42823
26.427674,1001,10052.739755
15.910016,567,10059.120877
27.030553,1001,10070.752669
24.799943,1001,10084.134407
26.577802,1001,10094.809332
26.464945,1001,10105.948809
26.045984,1001,10117.193393
25.531543,1001,10130.816643
25.123277,1001,10141.555041
25.656635,1001,10151.677335
24.089627,1001,10162.454219
24.842971,1001,10176.445347
25.89242,1001,10187.026935
26.407205,1001,10198.188349
27.070546,1001,10209.26368
26.274957,1001,10222.925225
28.193501,1001,10233.944541
26.162417,1001,10244.710063
26.196774,1001,10255.882699
26.597711,1001,10269.792492
25.816796,1001,10280.199214
25.988805,1001,10290.635842
27.205204,1001,10301.725695
25.222883,1001,10315.48028
26.486507,1001,10326.700588
27.26286,1001,10337.706595
27.351902,1001,10348.052636
26.404202,1001,10361.219619
27.973261,1001,10372.274977
26.250904,1001,10383.373801
28.025719,1001,10394.559448
26.599688,1001,10407.95526
27.126243,1001,10417.838653
25.811659,1001,10429.059566
25.38311,1001,10440.149846
27.896654,1001,10453.950823
26.321967,1001,10464.989792
25.790496,1001,10475.62095
25.777551,1001,10485.910861
27.502495,1001,10499.89095
26.230677,1001,10510.490397
28.070799,1001,10521.878271
24.743007,1001,10532.840563
25.41772,1001,10546.827653
28.372206,1001,10557.80162
28.6504,1001,10568.590497
26.270273,1001,10579.853944
27.747345,1001,10590.829046
26.564071,1001,10604.813438
28.226828,1001,10614.630396
27.386688,1001,10625.00058
29.551568,1001,10635.870939
26.300864,1001,10649.457253
27.057017,1001,10660.56117
25.397989,1001,10671.563151
29.145849,1001,10681.762951
29.194785,1001,10695.47895
26.620197,1001,10706.527998
27.546419,1001,10717.740371
28.268803,1001,10728.752584
26.833851,1001,10742.642567
23.698966,1001,10753.368834
27.908908,1001,10764.477911
27.960378,1001,10775.467306
30.046982,1001,10788.927403
27.720106,1001,10800.028424
28.130529,1001,10810.31203
25.190542,1001,10820.985985
27.221882,1001,10834.662661
29.341028,1001,10845.220836
26.668266,1001,10856.100147
25.705675,1001,10867.228827
27.965937,1001,10880.836332
28.477652,1001,10891.991041
29.137024,1001,10903.164258
26.71937,1001,10914.46981
27.150407,1001,10928.071789
28.414946,1001,10938.839237
27.607983,1001,10949.771278
26.321633,1001,10960.535283
28.856311,1001,10974.258725
14.42071,508,10979.939199
28.285405,1001,10991.02986
27.347738,1001,11002.159562
27.240208,1001,11012.335768
28.398168,1001,11025.944222
27.653772,1001,11037.059856
29.457045,1001,11047.982943
27.507452,1001,11059.070892
27.662221,1001,11072.980398
27.099653,1001,11083.570457
27.530549,1001,11094.569361
28.879104,1001,11105.648906
28.597795,1001,11119.439863
26.495263,1001,11130.393412
28.038549,1001,11141.356148
27.428693,1001,11152.240684
28.095365,1001,11165.962628
28.462143,1001,11177.031717
26.114975,1001,11188.395539
28.472977,1001,11199.481819
27.537139,1001,11212.895643
29.068927,1001,11223.592667
30.52223,1001,11234.669217
28.03167,1001,11245.776215
28.604397,1001,11259.849027
27.775913,1001,11270.93333
29.047342,1001,11281.250864
28.954013,1001,11292.287854
28.378914,1001,11306.300018
27.320712,1001,11316.987863
27.504002,1001,11328.16563
27.904746,1001,11339.081952
26.978727,1001,11349.935592
29.019974,1001,11363.445402
28.243812,1001,11374.311764
30.539675,1001,11385.442892
28.447417,1001,11396.680762
28.823123,1001,11410.201957
28.696487,1001,11421.282073
27.598005,1001,11432.45785
30.116849,1001,11443.76822
30.629066,1001,11457.328131
29.700682,1001,11468.394983
25.443356,1001,11479.117689
27.267896,1001,11490.338261
28.286322,1001,11504.417899
29.709028,1001,11515.688583
29.33158,1001,11527.419017
28.079656,1001,11538.551271
29.380529,1001,11551.611776
29.278215,1001,11562.79399
29.548249,1001,11574.080219
29.42006,1001,11585.232361
26.239575,1001,11598.927678
27.060794,1001,11609.656148
27.376041,1001,11620.688709
28.323108,1001,11631.899488
28.125117,1001,11646.014014
28.460949,1001,11657.012016
28.480682,1001,11668.279017
29.022902,1001,11679.003402
29.614578,1001,11692.852168
28.932645,1001,11703.993465
29.989797,1001,11715.023266
28.396923,1001,11725.368534
