#{"t_start": 1670592294.7410436, "env_id": null}
r,l,t
0,56,846.276112
0.098953,89,848.636736
1.035872,379,854.7918
8.114967,1001,869.749222
5.313455,1001,885.473661
1.410409,625,898.222305
3.648067,224,902.037364
0,40,903.059338
6.390273,608,912.571822
0.001451,61,913.975514
0.001345,1001,929.669207
9.274999,686,940.600319
0.007375,44,941.766392
0,45,942.882704
0,58,944.246468
0,52,945.378846
0.004133,50,946.486352
5.083899,518,955.150805
0,61,956.548793
0.228737,322,961.336346
0,52,962.5502
1.621503,966,980.055804
3.969458,991,995.450274
10.744533,1001,1011.098308
9.031147,1001,1027.401662
9.959933,1001,1046.228288
8.131948,1001,1061.606455
0,56,1062.928172
4.455872,1001,1079.104465
11.085457,1001,1094.525244
0,61,1095.996263
5.686655,688,1110.251272
5.200671,554,1119.378923
0,49,1120.572698
5.838316,1001,1136.131817
0.450966,171,1139.285489
8.540376,1001,1155.256889
7.550458,1001,1174.530519
8.858062,1001,1191.351795
0.003171,52,1192.628518
0.11621,578,1201.83178
8.68799,881,1215.627712
2.316533,213,1219.290923
0.006905,75,1220.914362
0,51,1222.127153
10.766702,1001,1237.977397
0.000981,57,1239.224098
1.922008,552,1251.176581
9.288038,856,1264.951247
6.585504,720,1276.483103
5.662209,491,1284.456343
9.420011,1001,1300.457954
9.348462,1001,1318.754546
14.112649,1001,1334.320708
0.007765,62,1335.620124
7.305331,1001,1351.758178
2.691812,328,1357.414307
5.534515,1001,1373.326644
0.252584,83,1375.177748
5.014602,1001,1393.567158
2.871949,426,1400.649634
12.362858,1001,1416.911039
12.204281,1001,1433.479495
12.148636,1001,1452.196374
5.557789,449,1459.299382
0.023868,62,1460.77053
7.682803,686,1471.473812
16.850795,1001,1487.068654
0.381768,1001,1503.282272
1.748676,664,1513.813993
16.497283,1001,1531.882087
9.186007,1001,1547.366811
3.482403,364,1553.289745
6.294881,730,1565.016889
1.952533,279,1569.768464
0.263802,88,1571.563816
9.354122,1001,1590.526456
10.880282,1001,1605.920823
0,52,1607.206265
8.843908,1001,1623.79076
5.004833,512,1632.508322
8.070345,943,1647.944202
7.78953,1001,1665.613898
6.388895,636,1675.314826
8.138503,1001,1691.859796
0.001173,58,1693.188244
0.28405,333,1698.70321
0.00292,80,1700.25876
5.116591,324,1705.655563
10.763861,1001,1723.706263
0,60,1724.93357
16.943643,1001,1740.719094
0.003448,118,1742.821239
0.003779,50,1744.020434
5.702643,1001,1759.861082
15.132149,1001,1776.042244
15.624821,1001,1794.0739
14.257442,1001,1809.800386
11.713699,1001,1825.363527
18.216053,1001,1841.572211
11.365944,1001,1860.192477
10.171677,1001,1875.510244
4.761353,1001,1891.362919
8.358595,1001,1907.147366
11.879236,1001,1925.330226
6.037398,1001,1941.422179
11.325714,1001,1957.279697
15.610705,1001,1973.78535
13.076327,1001,1989.838227
7.927611,1001,2008.822091
0.01995,76,2010.330707
12.386872,1001,2025.893569
15.551822,1001,2042.001754
13.436283,1001,2057.372184
3.500593,299,2064.794221
14.992244,909,2078.859742
0.205164,196,2082.185539
13.892627,1001,2098.151472
12.337972,998,2113.984191
6.497625,1001,2131.95766
20.765005,1001,2146.996956
9.84005,1001,2162.456488
14.80468,1001,2178.658147
16.488485,1001,2196.69202
24.322022,1001,2212.452474
16.502211,1001,2228.402744
18.309084,1001,2244.482875
12.339595,824,2257.717536
0.266767,96,2259.46198
13.884399,1001,2278.178823
13.464761,1001,2293.888898
19.260391,1001,2309.756093
13.814842,1001,2325.537234
21.769061,1001,2343.921023
17.68918,1001,2359.235075
15.686941,1001,2374.85615
13.312445,530,2383.694401
26.422107,1001,2401.990478
7.249749,437,2409.292
23.271965,1001,2424.970813
26.060165,1001,2441.104157
15.687647,1001,2457.566532
23.565891,1001,2474.477993
24.545088,1001,2489.991705
20.648367,1001,2505.390005
16.007947,1001,2521.277713
23.277477,1001,2539.045518
20.487716,1001,2553.990314
17.911724,1001,2568.246862
19.142725,1001,2582.139859
26.30051,1001,2600.343631
23.260736,1001,2615.363914
17.809586,1001,2630.851127
23.457966,1001,2647.558905
25.517887,1001,2665.759043
27.86269,1001,2681.251329
24.25414,1001,2697.083754
20.433117,1001,2713.314851
27.321068,1001,2731.72186
26.326486,1001,2747.218186
22.120627,1001,2762.984875
26.286623,1001,2779.313536
24.385405,1001,2798.013754
24.892133,1001,2813.598053
25.938296,1001,2830.481668
24.886861,1001,2846.219086
25.960318,1001,2865.540517
