#{"t_start": 1670412576.2501278, "env_id": null}
r,l,t
0.040037,88,1618.800023
0,61,1619.669288
0.061412,399,1622.846144
0,88,1623.957491
0,96,1625.02375
0,122,1626.255152
0.208606,859,1633.002924
0,200,1635.06877
0.008473,30,1635.771837
0.000828,229,1637.946873
0.246652,344,1640.940283
0.011049,408,1647.098544
0.027753,407,1650.520766
0,130,1651.983336
0.116977,893,1658.480789
0,371,1661.149367
0.392021,1001,1668.691472
0.345371,281,1671.090703
0.016441,1001,1680.220648
0.009294,507,1683.748096
0,206,1685.443609
0.023647,945,1692.061595
0.100894,307,1694.626176
0.008291,549,1698.867895
0.019405,116,1700.186457
0.000738,474,1703.956521
0.000946,137,1705.335601
0.024952,168,1706.981577
0.10383,194,1708.691428
0,55,1709.522457
0.071615,888,1718.093429
0.001034,595,1722.505195
0.041088,1001,1729.176775
0.000504,136,1730.593436
0.01264,175,1732.294107
0.034488,109,1733.543286
0.186412,1001,1741.503189
0.005008,953,1750.689237
0.005548,275,1752.751961
0.018113,86,1753.751868
0.016585,690,1759.213646
0.052359,522,1763.332487
0.019697,230,1765.544493
0.087785,280,1768.083593
0,430,1771.68658
0,150,1773.063303
0.005357,50,1773.885067
0.07878,369,1776.740521
0.105164,209,1778.509837
0.036577,599,1785.000025
0,349,1787.58342
0.006151,68,1788.444415
0,499,1792.098263
0.069517,331,1794.686679
0.058296,134,1795.951812
0,205,1797.886121
0,247,1799.795202
0,1001,1806.279887
0,906,1812.807837
0.00023,316,1817.373016
0.005592,193,1818.853295
0,422,1821.506869
0.019734,216,1823.141994
0,251,1825.26527
0.000493,118,1826.330297
0.086129,113,1827.53184
0.028779,949,1834.118707
0.047555,361,1837.086473
0.048232,641,1841.606284
0.021736,638,1848.946462
0.227789,165,1850.219521
0.038219,309,1852.601021
0.03528,70,1853.418569
0.160285,993,1860.209398
0,142,1861.668617
0.10935,474,1864.877395
0.083819,775,1869.463977
0.05834,325,1871.953979
0.029284,297,1874.26472
0,35,1874.960957
0.009609,21,1875.475026
0.108991,333,1877.996232
0.019635,158,1881.651341
0,429,1884.628616
0,358,1887.13412
0.020889,136,1888.347426
0.08471,519,1891.998578
0.01881,361,1894.748199
0.07651,223,1896.428186
0.099629,135,1897.653599
0.087761,380,1900.488372
0.007305,232,1902.279275
0.006279,354,1904.795809
0.011255,518,1908.337012
0.112849,194,1909.816876
0.013544,314,1914.289892
0.004427,1001,1920.628041
0,586,1924.646505
0.003344,1001,1931.352713
0.01346,102,1932.456047
0.112691,1001,1939.08426
0,170,1940.48222
0.0279,703,1947.07634
0.018511,824,1952.330992
0.176682,410,1954.737581
0.05523,701,1959.326589
0.11205,246,1961.169785
0.000569,619,1965.401997
0.054913,451,1968.666428
0,649,1975.266499
0,283,1977.317333
0,76,1978.07035
0.005619,98,1979.106467
0.029968,226,1980.966766
0.001104,654,1985.538135
0.054291,243,1987.494354
0.144632,368,1990.248809
0.046404,121,1991.422127
0.068613,1001,1997.655831
0.033765,578,2001.063668
0.053581,660,2007.603759
0.007024,54,2008.311019
0.038424,296,2010.71584
0.022171,280,2013.109659
0.007213,104,2014.338792
0.032996,341,2017.195222
0.1439,436,2020.79828
0,195,2022.468482
0.118418,667,2027.5519
0,920,2034.095531
0.007101,285,2039.265186
0.011693,392,2041.896935
0,253,2043.958565
0.159169,884,2049.247272
0.236522,648,2053.91134
0.100842,385,2056.640435
0.001195,826,2061.990415
0.232619,504,2065.779789
0.295691,560,2071.669193
0.016083,151,2072.99427
0,835,2078.441142
0.101548,320,2080.736302
0,528,2084.228365
0.16475,238,2086.063149
0.02444,66,2086.857545
0,110,2087.847808
0.104056,704,2091.983088
0.110284,991,2100.548484
0.031632,1001,2107.043085
0,272,2109.180273
0.109657,228,2111.071287
0.10063,980,2117.416396
0.0558,388,2120.20722
0.137623,113,2121.322594
0.134247,821,2129.244599
0.053621,346,2131.386241
0.062802,852,2136.204538
0.065804,215,2137.789111
0.126096,211,2139.260463
0.005189,140,2140.410562
0.039688,46,2141.107996
0.015894,75,2142.02335
0.14763,47,2142.7119
0,151,2144.063649
0.074274,1001,2150.673176
0.130068,1001,2159.547004
0.059975,518,2162.713063
0.21778,284,2164.893123
0.114994,239,2166.820125
0.198258,1001,2173.941742
0.057938,434,2177.117376
0.374315,1001,2183.040535
0.002931,474,2186.291357
0.026046,284,2190.5578
0.013858,115,2191.637149
0.445813,255,2193.431255
0.062978,419,2196.446579
0.04368,234,2198.386089
0.173827,197,2200.078918
0.007853,159,2201.45089
0.265502,175,2202.933149
0.197242,1001,2209.563154
0.011697,588,2213.886598
0.000215,65,2214.659942
0.06339,109,2215.755837
0.064486,127,2216.971203
0.255075,61,2217.771357
0.026244,132,2219.137277
0.089919,124,2220.146442
0.473203,696,2226.195844
0.016404,125,2227.31061
0.008417,81,2228.267362
0,326,2230.713146
0.004661,39,2231.397597
0.623492,1001,2237.873992
0.118473,404,2240.5139
0.002568,116,2241.694946
0.034082,279,2243.8562
0,64,2244.656201
0.011441,128,2245.899256
0,225,2247.686047
0.058646,441,2250.779
0.012256,224,2252.587293
0.016441,215,2256.759321
0.071688,696,2260.9754
0,232,2262.713751
0.036929,228,2264.368817
0.211391,189,2265.724829
0.064331,73,2266.51574
0.027861,186,2267.917713
0.135368,506,2271.514278
0.045407,425,2274.517929
0.144163,1001,2281.233538
0.280434,276,2283.408889
0.013402,840,2290.948488
0.262452,520,2294.450956
0.277807,53,2295.276095
0.16124,337,2297.829445
0.168904,146,2299.096098
0.023233,292,2301.316194
0.355297,1001,2307.761869
0.050532,442,2310.207443
0.442654,668,2316.979967
0.160175,642,2320.737691
0.325953,786,2326.079911
0.477143,144,2327.345661
0.047135,331,2329.913079
0.087925,960,2336.62092
0,794,2341.841057
0.037291,747,2349.265782
0,215,2350.954274
0.048669,297,2352.959756
0,364,2355.177357
0.350146,538,2358.733942
0.115107,945,2364.86652
0.760724,1001,2371.241638
0.716528,632,2377.763216
0,164,2379.091602
0.293681,204,2380.613697
0.0255,418,2383.648569
0.116396,773,2388.893413
0.578624,700,2393.618837
0.072439,366,2396.209208
0.159565,338,2398.365278
0.261891,1001,2407.025365
0.270438,219,2408.415924
0,70,2409.158072
0.057621,531,2412.701608
0.068016,269,2414.767181
0.377747,268,2416.831344
0,290,2419.021815
0.007835,583,2422.968405
0,120,2424.144545
0.186768,65,2424.934957
0.009138,108,2426.077134
0.051413,106,2427.075418
0.058293,134,2428.318313
0.368034,1001,2434.820196
0.217074,498,2440.76249
0.265302,686,2444.918491
0.59052,1001,2451.58525
0.264936,530,2455.274584
0.696178,475,2458.769426
0.010001,568,2462.811081
0.466221,780,2470.308355
0.385185,113,2471.284078
0.194699,219,2472.83448
0.700285,392,2475.603375
0.02047,426,2478.66147
0.159637,320,2481.206989
0.002602,176,2482.688224
0.141602,280,2484.56904
0.074328,85,2485.367159
0.391041,1001,2491.697508
0.114246,528,2495.333655
0.25925,500,2501.226552
0.057696,1001,2507.343824
0.195408,287,2509.659683
0.031757,150,2511.13059
0.035935,419,2514.180356
0.123468,1001,2520.965506
0.450965,157,2522.322509
0.027014,883,2528.219873
0.0096,478,2533.441488
0.04822,540,2537.061917
0.387992,240,2538.997977
0.065311,419,2541.834597
0.068125,1001,2548.276862
0.018083,46,2548.943279
0.228156,865,2554.71559
0.000496,50,2555.422589
0.012596,128,2556.71711
0.248979,371,2559.485282
0.133009,1001,2567.813827
0.018938,109,2568.929655
0.192247,287,2571.028798
0.021087,140,2572.120949
0.349751,333,2574.272373
0.214395,1001,2580.953622
0.035047,633,2585.340599
0.121803,238,2587.243103
0.629977,367,2589.937758
0.041631,123,2593.458834
0.237209,255,2595.018854
0.050201,1001,2601.578148
0.177388,647,2605.93874
0.007475,257,2607.913366
0.726801,783,2613.292377
0.014337,607,2616.908498
0.638719,1001,2625.213433
0.074327,221,2626.883164
0.03963,220,2628.594492
0.033999,423,2631.624859
0.349719,582,2635.692939
0.18523,224,2637.399405
0.129067,283,2639.618669
0.033877,380,2642.483053
0.02595,1001,2649.162915
0.345675,727,2656.278964
0.027623,212,2658.015459
0.527756,447,2660.673693
0.36003,722,2665.383124
0.264551,1001,2672.048165
0.055649,124,2673.162726
0.145961,498,2676.707207
0.070624,508,2680.331195
0.114346,1001,2688.577204
0.470589,322,2690.971859
0.014464,290,2693.056669
0.219023,689,2697.759996
0.231133,778,2702.775938
0.163374,410,2705.159223
0.112102,247,2706.918225
0.038999,396,2709.561028
0.473188,1001,2718.041401
0,168,2719.446754
0.047232,314,2721.819212
0.168392,260,2723.924176
0.264754,793,2729.352214
0.142732,599,2733.22076
0.026312,292,2735.309997
0.141263,492,2739.131651
0.012456,410,2744.216503
0.457126,103,2745.154858
0.224466,982,2750.836359
0.384235,249,2752.756124
0.11156,249,2754.637202
0.272807,805,2760.190485
0.087207,634,2764.592333
0.013058,92,2765.424538
0.119443,163,2766.873595
0.681027,659,2773.950944
0.195975,422,2776.666295
0.519406,1001,2783.361004
0.301972,670,2788.137691
0.705775,991,2793.959823
0.014582,24,2794.494004
0.700773,335,2797.097182
0.013352,38,2797.709639
0.054881,200,2799.426563
0.064001,315,2801.791789
0.27454,692,2808.538688
0.137147,293,2810.828863
0.408009,826,2816.434503
0.038719,387,2819.417382
1.248329,1001,2825.944355
0.041555,71,2826.817928
0.312952,339,2829.365494
0.036023,86,2830.28388
0.282193,827,2838.063856
0.069218,158,2839.282346
0.346017,975,2845.646051
0.207987,1001,2852.297333
0.230364,1001,2859.215825
0.312943,658,2866.250977
0.096663,346,2868.415894
0.298012,1001,2875.055236
0.174089,1001,2881.268221
0.653658,1001,2887.382327
0.227888,487,2890.764689
0.835461,355,2895.70751
0.202188,1001,2901.98592
0.440661,269,2904.039839
0.999994,1001,2910.738329
0,524,2914.424441
0.159162,872,2920.090136
0.008094,100,2921.080508
0.324051,1001,2929.839839
0,513,2933.370721
0.53868,768,2938.51159
0.368252,527,2942.337776
0.193321,552,2946.132194
0.813947,1001,2955.183779
0.14701,188,2956.487365
0.288157,1001,2963.252913
0.54161,636,2967.679713
0.159364,132,2968.756348
0.28529,537,2971.793651
0.180351,210,2973.505118
0.373617,221,2975.281758
0.074501,453,2978.549525
0.323636,374,2981.223076
0.484156,478,2986.693765
0.133486,675,2991.075004
0.782243,1001,2997.651077
0.150831,1001,3004.412292
0.150406,250,3006.363572
0.109753,79,3007.248176
0.394279,715,3012.228607
0.274488,1001,3020.397607
0.240747,479,3023.759611
0.21417,1001,3030.23666
0.009427,241,3032.1509
0.808845,1001,3038.768967
0.162191,47,3039.411715
0.106955,87,3040.322894
0.062227,69,3041.139433
0.368645,201,3042.700515
0.384481,807,3049.783345
0.0831,1001,3056.240381
0.384668,1001,3062.238422
0.699872,368,3064.851115
0.091042,356,3067.43475
0.093274,612,3071.955873
0.474825,1001,3080.456509
0.199992,1001,3087.294614
0.075296,1001,3093.915306
0.158028,403,3096.73151
0.70169,1001,3105.369555
0.304395,807,3110.423833
0.086599,1001,3116.937829
0.335482,333,3119.498882
0.404038,721,3124.519686
0.271897,742,3129.690475
0.130168,604,3135.869258
0.190407,873,3141.661825
0.243242,249,3143.813008
0.444175,847,3148.801378
0.306327,1001,3155.056747
0.157109,367,3157.737838
0.22337,179,3159.223462
0.254231,351,3164.147774
0.236581,635,3168.171346
0.069586,153,3169.510366
0.151788,1001,3176.006252
0.297143,97,3176.965362
0.147283,50,3177.631149
0.530615,726,3182.973222
0.326888,434,3186.075749
1.222515,1001,3194.526384
0.054942,80,3195.28102
0.087257,215,3196.752844
0.148111,222,3198.515659
0.106305,326,3200.950776
0.862997,941,3207.345939
0.383258,776,3212.462484
0.737529,725,3217.573695
0.027714,239,3219.613024
0.088047,713,3226.572375
0.738126,402,3229.449447
0.523782,585,3233.584099
0.835698,464,3236.119459
0.621716,1001,3242.038862
0,74,3242.829981
0.275474,1001,3249.322897
0.24895,590,3255.509268
0.76141,497,3258.695722
0.535903,227,3260.426449
0.239976,236,3262.237969
0.145352,256,3264.206481
0.797489,808,3269.414561
0.349433,1001,3275.987519
0.471427,419,3278.415249
0.461185,1001,3286.606048
0.587313,1001,3292.964362
0.288152,343,3295.47012
0.224758,201,3297.021752
0.565306,526,3300.487429
0.892446,931,3306.626938
0.215105,1001,3315.023082
0.399405,215,3316.680933
0.295024,563,3320.362673
0.152227,94,3321.260817
0.435436,434,3323.735977
0.040701,113,3324.82618
0.28086,374,3327.550563
0.234226,969,3334.158535
1.287351,1001,3343.461089
0.746321,1001,3349.661436
0.193598,817,3355.063546
0.808474,1001,3361.70675
0.039831,58,3362.435108
0.176746,960,3367.993498
0.046913,1001,3376.645955
0.097294,1001,3383.110557
0.268071,1001,3389.714128
0.687846,170,3391.126995
0.253355,1001,3400.372108
0.17018,1001,3406.432273
0.426876,1001,3412.086244
0.565595,1001,3418.740717
0.617634,660,3423.237419
0.307564,373,3425.958547
0.399864,122,3429.419302
0.503127,1001,3435.752318
0.118914,142,3436.933823
0.572375,1001,3443.523235
0.588824,827,3449.012834
0.927918,864,3454.079953
0.286448,233,3458.36392
0.6993,1001,3464.898479
0.588579,1001,3471.594398
0.635586,1001,3478.177392
0.137334,353,3480.719491
0.744527,365,3483.357996
0.616181,587,3489.513853
0.259351,1001,3495.821759
0.042326,1001,3501.499876
0.107384,229,3503.359615
0.200632,1001,3509.876453
0.043306,149,3511.230512
0.058243,490,3517.052138
0.26569,402,3519.668205
0.797238,1001,3526.447526
0.146623,311,3528.648671
0.612257,360,3531.353919
0.506539,769,3536.383862
0.519893,531,3540.038758
0.175131,1001,3548.168447
0.521434,1001,3554.546917
0.248706,452,3558.01742
0.288741,1001,3564.926756
0.284809,370,3567.639889
0.356148,1001,3576.815343
0.353122,364,3579.156847
0.284132,902,3585.168087
0.209277,519,3588.115754
0.021548,1001,3594.468064
0.265187,159,3595.822738
0.043279,129,3597.109074
0.055648,438,3600.165411
0.480491,1001,3608.473906
0.253366,1001,3615.260207
0.755566,276,3617.483491
0.436037,1001,3624.251132
0.303175,764,3629.024518
0.252636,169,3630.328269
0.352626,1001,3638.638099
0.239775,586,3642.727876
0.865587,1001,3649.107227
0.793831,1001,3655.64728
0.314514,52,3656.341724
0.647944,665,3660.987492
0.291428,884,3668.981978
0.588595,1001,3675.025216
0.131385,442,3677.912353
0.156134,964,3684.369027
1.057438,1001,3693.770607
0.317491,478,3696.936069
0.171881,683,3701.480394
0.440155,248,3703.442816
0.159522,347,3705.921035
0.375938,1001,3712.360625
0.129323,644,3716.579945
0.595856,477,3719.378874
0.14697,483,3724.66628
0.071637,322,3726.824228
